Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,app_id,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature
662444ee097e69a6198e2b61,6046,113.0,LR,w/ XAI,0.0,76.5,2.0,Width,numeric,31.0,22.0,-9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,9.0,1,1,1,1,9.0,1.4055021722480254,0.08189566029877554,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,2,Width,9.0,1,1,1,1,9.0
662444ee097e69a6198e2b61,6047,334.0,LR,w/ XAI,1.0,63.876,1.0,Height,numeric,8.4,5.4,-3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,3.0,0,1,0,1,3.0,0.6743214835867272,0.16603810014141057,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,1,Height,3.0,0,1,0,1,3.0
662444ee097e69a6198e2b61,6048,257.0,LR,w/o XAI,1.0,37.236,1.0,Height,numeric,8.2,5.5,-2.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,2.7,0,1,0,1,2.7,1.1258564978050456,0.04567218776779476,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,1,Height,2.7,0,1,0,1,2.7
662444ee097e69a6198e2b61,6049,245.0,LR,w/ XAI,1.0,93.317,2.0,Width,numeric,15.0,25.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,10.0,0,1,0,1,10.0,1.4055021722480254,0.18634392768633998,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,2,Width,10.0,0,1,0,1,10.0
662444ee097e69a6198e2b61,6050,18.0,LR,w/ XAI,0.0,69.892,2.0,Width,numeric,16.0,13.0,-3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,3.0,1,1,1,1,3.0,1.4055021722480254,0.13395810936811872,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,2,Width,3.0,1,1,1,1,3.0
662444ee097e69a6198e2b61,6051,280.0,LR,w/o XAI,1.0,15.688,2.0,Width,numeric,5.0,8.5,3.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,3.5,0,1,0,1,3.5,0.560870000585973,0.2645992859147939,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,3.5,0,1,0,1,3.5
662444ee097e69a6198e2b61,6052,128.0,LR,w/ XAI,1.0,81.704,2.0,Width,numeric,6.1,7.5,1.4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,1.4,0,1,0,1,1.4,1.4055021722480254,0.16564829575815385,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,2,Width,1.4,0,1,0,1,1.4
662444ee097e69a6198e2b61,6053,46.0,LR,w/o XAI,1.0,15.526,2.0,Width,numeric,4.1,8.5,4.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,4.4,0,1,0,1,4.4,0.560870000585973,0.06960762884141493,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,4.4,0,1,0,1,4.4
662444ee097e69a6198e2b61,6054,68.0,LR,w/ XAI,1.0,45.403,1.0,Height,numeric,6.2,5.1,-1.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,1.1,0,1,0,1,1.1,0.6743214835867272,0.0916300815831753,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,1,Height,1.1,0,1,0,1,1.1
662444ee097e69a6198e2b61,6055,380.0,LR,w/ XAI,0.0,57.478,1.0,Height,numeric,1.8,3.8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,2.0,1,1,1,1,2.0,0.6743214835867272,0.13771928366659983,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,1,Height,2.0,1,1,1,1,2.0
662444ee097e69a6198e2b61,6056,386.0,LR,w/ XAI,1.0,49.255,1.0,Height,numeric,4.2,2.4,-1.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,1.8,0,1,0,1,1.8,0.6743214835867272,0.053004770867072254,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,1,Height,1.8,0,1,0,1,1.8
662444ee097e69a6198e2b61,6057,164.0,LR,w/o XAI,1.0,10.314,2.0,Width,numeric,7.0,11.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,4.0,0,1,0,1,4.0,0.560870000585973,0.11908312391973493,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,4.0,0,1,0,1,4.0
662444ee097e69a6198e2b61,6058,189.0,LR,w/ XAI,1.0,153.259,2.0,Width,numeric,22.0,28.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,6.0,0,1,0,1,6.0,1.4055021722480254,0.12684398589280477,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,2,Width,6.0,0,1,0,1,6.0
662444ee097e69a6198e2b61,6059,222.0,LR,w/o XAI,0.0,38.677,1.0,Height,numeric,5.6,8.2,2.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.6,1,1,1,1,2.6,1.0249710638198877,0.24495436923582115,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.6,1,1,1,1,2.6
662444ee097e69a6198e2b61,6060,314.0,LR,w/o XAI,0.0,15.531,1.0,Height,numeric,4.4,6.5,2.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.1,1,1,1,1,2.1,1.1258564978050456,0.16398093727538876,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.1,1,1,1,1,2.1
662444ee097e69a6198e2b61,6061,193.0,LR,w/ XAI,0.0,52.179,1.0,Height,numeric,3.6,5.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,1.4,1,1,1,1,1.4,0.6743214835867272,0.17054635067758597,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,1,1,Height,1.4,1,1,1,1,1.4
662444ee097e69a6198e2b61,6062,142.0,LR,w/o XAI,1.0,13.715,2.0,Width,numeric,2.3,14.0,11.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,11.7,0,1,0,1,11.7,0.560870000585973,0.11746627767534544,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,11.7,0,1,0,1,11.7
662444ee097e69a6198e2b61,6063,335.0,LR,w/o XAI,0.0,19.351,1.0,Height,numeric,4.6,6.5,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,1.9,1,1,1,1,1.9,1.1258564978050456,0.037049611499575766,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,1.9,1,1,1,1,1.9
662444ee097e69a6198e2b61,6064,322.0,LR,w/o XAI,0.0,18.199,2.0,Width,numeric,32.0,16.0,-16.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,16.0,1,1,1,1,16.0,0.4596725342377715,0.04955873541098467,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,16.0,1,1,1,1,16.0
662444ee097e69a6198e2b61,6065,203.0,LR,w/o XAI,0.0,32.778,1.0,Height,numeric,2.4,4.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,1.8,1,1,1,1,1.8,0.2705520644323551,0.06002855840726599,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,1.8,1,1,1,1,1.8
662444ee097e69a6198e2b61,6066,298.0,LR,w/o XAI,1.0,18.145,2.0,Width,numeric,5.0,12.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,7.0,0,1,0,1,7.0,0.560870000585973,0.010264575631428522,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,7.0,0,1,0,1,7.0
662444ee097e69a6198e2b61,6067,117.0,LR,w/o XAI,0.0,95.143,1.0,Height,numeric,12.0,5.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,7.0,1,1,1,1,7.0,1.0249710638198877,0.5611470882859546,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,7.0,1,1,1,1,7.0
662444ee097e69a6198e2b61,6068,209.0,LR,w/o XAI,0.0,65.888,1.0,Height,numeric,7.0,9.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.5,1,1,1,1,2.5,1.0249710638198877,0.1689937409725561,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.5,1,1,1,1,2.5
662444ee097e69a6198e2b61,6069,95.0,LR,w/o XAI,0.0,14.233,1.0,Height,numeric,2.1,4.4,2.3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.3,1,1,1,1,2.3,1.0249710638198877,0.2952892053193334,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.3,1,1,1,1,2.3
662444ee097e69a6198e2b61,6070,337.0,LR,w/o XAI,1.0,23.483,1.0,Height,numeric,6.3,4.0,-2.3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.3,0,1,0,1,2.3,1.1258564978050456,0.039678186460769226,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.3,0,1,0,1,2.3
662444ee097e69a6198e2b61,6071,205.0,LR,w/ XAI,0.0,63.387,1.0,Height,numeric,1.7,3.8,2.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.1,1,1,1,1,2.1,0.6743214835867272,0.13553081253253407,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.1,1,1,1,1,2.1
662444ee097e69a6198e2b61,6072,200.0,LR,w/ XAI,0.0,54.152,1.0,Height,numeric,3.3,4.5,1.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,1.2,1,1,1,1,1.2,0.6743214835867272,0.09163008158317527,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,1.2,1,1,1,1,1.2
662444ee097e69a6198e2b61,6073,277.0,LR,w/ XAI,1.0,92.79,2.0,Width,numeric,10.0,7.5,-2.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,2.5,0,1,0,1,2.5,1.4055021722480254,0.30275685728238716,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,2.5,0,1,0,1,2.5
662444ee097e69a6198e2b61,6074,50.0,LR,w/o XAI,0.0,20.023,2.0,Width,numeric,5.4,7.5,2.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,2.1,1,1,1,1,2.1,0.560870000585973,0.19660850331776852,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,2.1,1,1,1,1,2.1
662444ee097e69a6198e2b61,6075,25.0,LR,w/o XAI,1.0,12.626,2.0,Width,numeric,14.0,7.5,-6.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,6.5,0,1,0,1,6.5,0.560870000585973,0.4809333134141149,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,6.5,0,1,0,1,6.5
662444ee097e69a6198e2b61,6076,185.0,LR,w/ XAI,0.0,43.058,2.0,Width,numeric,15.0,12.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,3.0,1,1,1,1,3.0,1.4055021722480254,0.15077331030977004,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,3.0,1,1,1,1,3.0
662444ee097e69a6198e2b61,6077,341.0,LR,w/o XAI,1.0,31.759,2.0,Width,numeric,23.0,15.0,-8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,8.0,0,1,0,1,8.0,0.560870000585973,0.5747694377255499,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,2,Width,8.0,0,1,0,1,8.0
662444ee097e69a6198e2b61,6078,159.0,LR,w/o XAI,1.0,127.127,1.0,Height,numeric,5.6,3.2,-2.4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.4,0,1,0,1,2.4,1.1258564978050456,0.13944938066266915,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,2.4,0,1,0,1,2.4
662444ee097e69a6198e2b61,6079,56.0,LR,w/ XAI,1.0,79.842,1.0,Height,numeric,6.5,3.5,-3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,3.0,0,1,0,1,3.0,0.6743214835867272,0.17446491880772103,-0.07380567621259648,0.20057217463696794,0.015216307191254153,0.8770073656626499,0.17203016039722244,7.623120715354931,-0.07380567621259648,0.20057217463696794,0.015216307191254153,change_path_dt,0,1,Height,3.0,0,1,0,1,3.0
67dfade9822d327646479dd9,17880,263.0,DT,w/ XAI,1.0,23.05,1.0,Sulphates,numeric,0.76,0.58,-0.18,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.18,1,0,1,0,0.18,1.7814576507948607,0.20289855072463772,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,1,Sulphates,0.18,1,0,1,0,0.18
67dfade9822d327646479dd9,17881,233.0,DT,w/ XAI,0.0,6.454,4.0,pH,numeric,3.2,3.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,4,pH,0.4,0,0,0,0,0.4,1.8306242484419113,0.23626358653269813,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,4,pH,0.4,0,0,0,0,0.4
67dfade9822d327646479dd9,17882,162.0,DT,w/ XAI,0.0,4.648,5.0,Chlorides,numeric,0.065,0.097,0.032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,5,Chlorides,0.032,0,0,0,0,0.032,1.8306242484419113,0.19102606980723785,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,5,Chlorides,0.032,0,0,0,0,0.032
67dfade9822d327646479dd9,17883,87.0,DT,w/o XAI,0.0,5.754,1.0,Sulphates,numeric,0.58,1.1,0.52,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.52,1,1,1,1,0.52,1.8306242484419113,0.383826168877889,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,1,Sulphates,0.52,1,1,1,1,0.52
67dfade9822d327646479dd9,17884,136.0,DT,w/o XAI,0.0,4.666,2.0,SO2,numeric,24.0,120.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,96.0,1,1,1,1,96.0,1.8306242484419113,0.3921077423768538,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,2,SO2,96.0,1,1,1,1,96.0
67dfade9822d327646479dd9,17885,245.0,DT,w/o XAI,1.0,4.567,1.0,Sulphates,numeric,0.68,1.0,0.32,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.32,1,0,1,0,0.32,1.8306242484419113,0.09397109641412084,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,1,Sulphates,0.32,1,0,1,0,0.32
67dfade9822d327646479dd9,17886,193.0,DT,w/ XAI,0.0,4.165,5.0,Chlorides,numeric,0.08,0.15,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,5,Chlorides,0.07,0,0,0,0,0.07,1.8306242484419113,0.021264432986058367,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,5,Chlorides,0.07,0,0,0,0,0.07
67dfade9822d327646479dd9,17887,178.0,DT,w/o XAI,1.0,4.693,2.0,SO2,numeric,43.0,130.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,87.0,0,1,0,1,87.0,1.8306242484419113,0.32067917094828235,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,2,SO2,87.0,0,1,0,1,87.0
67dfade9822d327646479dd9,17888,332.0,DT,w/ XAI,1.0,11.596,3.0,Vinegar Taint,numeric,0.3,0.65,0.35,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,3,Vinegar Taint,0.35,1,0,1,0,0.35,1.702240964829477,0.01328004252900351,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,3,Vinegar Taint,0.35,1,0,1,0,0.35
67dfade9822d327646479dd9,17889,375.0,DT,w/o XAI,0.0,3.9,5.0,Chlorides,numeric,0.06,0.16,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,5,Chlorides,0.1,0,0,0,0,0.1,1.8306242484419113,0.18886219834918677,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,5,Chlorides,0.1,0,0,0,0,0.1
67dfade9822d327646479dd9,17890,60.0,DT,w/o XAI,1.0,281.679,5.0,Chlorides,numeric,0.05,0.18,0.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,5,Chlorides,0.13,1,0,1,0,0.13,1.8306242484419113,0.35645996371231536,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,5,Chlorides,0.13,1,0,1,0,0.13
67dfade9822d327646479dd9,17891,347.0,DT,w/ XAI,1.0,5.539,4.0,pH,numeric,3.3,3.5,0.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,4,pH,0.2,1,0,1,0,0.2,1.8306242484419113,0.06676671649760484,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,4,pH,0.2,1,0,1,0,0.2
67dfade9822d327646479dd9,17892,86.0,DT,w/o XAI,0.0,4.707,0.0,Alcohol,numeric,11.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,DT,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,1.0,1,1,1,1,1.0,1.6920699004367896,0.17492522465611332,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,0,0,Alcohol,1.0,1,1,1,1,1.0
67dfade9822d327646479dd9,17893,138.0,DT,w/ XAI,1.0,4.07,2.0,SO2,numeric,21.0,69.0,48.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,48.0,0,1,0,1,48.0,1.8306242484419113,0.011155361424472845,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,2,SO2,48.0,0,1,0,1,48.0
67dfade9822d327646479dd9,17894,251.0,DT,w/ XAI,1.0,4.716,2.0,SO2,numeric,28.0,79.0,51.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,2,SO2,51.0,0,1,0,1,51.0,1.8306242484419113,0.034964885233996656,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,2,SO2,51.0,0,1,0,1,51.0
67dfade9822d327646479dd9,17895,54.0,DT,w/ XAI,1.0,7.304,3.0,Vinegar Taint,numeric,0.35,0.74,0.39,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT,mlp,wine_quality,high,change_path_dt,1,3,Vinegar Taint,0.39,1,0,1,0,0.39,1.7486277950279137,0.1099401108116318,0.47942330701228286,0.36979701952790817,0.013558621477957286,1.8053157390368653,0.20508158594882464,12.238560842012502,0.47942330701228286,0.36979701952790817,0.013558621477957286,change_path_dt,1,3,Vinegar Taint,0.39,1,0,1,0,0.39
