Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Model Pred Time,Time,Response,AI Prediction (y),Model Prediction,Objective
200,LR,mlp,mushrooms,high,,8,135.0,LR,False,8.213237999410834,8.332,-100,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,9,180.0,LR,False,10.184215326190488,8.19,40,1,0,37.20756816896528
200,LR,mlp,mushrooms,high,,10,26.0,LR,False,10.145249265538842,10.604,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,11,326.0,LR,True,6.07590919565345,10.134,20,0,0,37.20756816896528
200,LR,mlp,mushrooms,high,,12,364.0,LR,False,9.835696728004416,7.312,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,13,281.0,LR,False,10.066086832883425,5.936,-100,1,0,37.20756816896528
200,LR,mlp,mushrooms,high,,14,295.0,LR,True,5.710653071277586,12.098,-100,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,15,375.0,LR,False,10.102821555956352,5.84,-40,1,0,37.20756816896528
200,LR,mlp,mushrooms,high,,16,259.0,LR,True,7.66896824128963,7.023,-40,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,17,293.0,LR,True,7.883107664942584,9.499,-40,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,18,139.0,LR,True,8.48244996028833,6.138,-20,0,0,37.20756816896528
200,LR,mlp,mushrooms,high,,19,312.0,LR,True,7.704499100651237,6.466,-20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,20,25.0,LR,True,7.791660020347784,9.022,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,21,149.0,LR,True,8.174489483515456,7.016,40,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,22,56.0,LR,False,10.046000388441296,8.26,-20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,23,152.0,LR,True,8.108816290652134,7.717,20,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,24,384.0,LR,False,10.007889241784556,5.872,20,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,25,18.0,LR,True,8.101709906902093,6.04,20,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,26,123.0,LR,False,10.06679973715156,6.601,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,27,45.0,LR,True,10.470560253961004,10.339,20,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,28,236.0,LR,True,9.862750632101465,15.043,-20,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,29,279.0,LR,False,10.10510083795124,18.097,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,30,107.0,LR,False,10.040280302816566,19.147,20,1,0,37.20756816896528
200,LR,mlp,mushrooms,high,,31,64.0,LR,True,10.064947426130212,39.586,-100,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,32,51.0,LR,False,9.570403663217236,12.137,-40,0,0,37.20756816896528
200,LR,mlp,mushrooms,high,,33,43.0,LR,True,10.714432820172686,19.129,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,34,269.0,LR,False,11.696540158026576,16.768,-100,0,0,37.20756816896528
200,LR,mlp,mushrooms,high,,35,399.0,LR,False,12.220475979862268,9.989,20,1,0,37.20756816896528
200,LR,mlp,mushrooms,high,,36,386.0,LR,True,10.312662015919392,35.127,20,1,1,37.20756816896528
200,LR,mlp,mushrooms,high,,37,193.0,LR,False,12.123675023432552,8.321,-40,0,1,37.20756816896528
200,LR,mlp,mushrooms,high,,38,113.0,LR,False,12.295069787293915,7.269,20,0,0,37.20756816896528
200,LR,mlp,mushrooms,high,,39,114.0,LR,False,12.250674400046249,3.19,-100,1,1,37.20756816896528
312,DT,mlp,mushrooms,low,,0,275.0,DT,True,10.770954098521887,27.22,-60,1,0,47.730878700621666
312,DT,mlp,mushrooms,low,,1,172.0,DT,True,0.2105802584216011,8.266,40,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,2,257.0,DT,True,5.095491396364482,40.923,-40,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,3,33.0,DT,True,5.165570563224735,58.183,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,4,78.0,DT,True,7.328433465094057,11.478,40,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,5,138.0,DT,True,7.377416664986051,16.831,20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,6,219.0,DT,True,7.214532063139752,61.594,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,7,71.0,DT,True,6.090699865990399,6.125,-40,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,8,335.0,DT,False,7.104001930222754,9.481,20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,9,37.0,DT,False,7.0173491565420925,8.235,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,10,382.0,DT,False,6.9823535273096144,7.675,60,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,11,395.0,DT,False,7.105177973946688,6.744,40,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,12,230.0,DT,False,7.050757220134273,5.749,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,13,276.0,DT,True,7.057349822689313,18.368,20,1,0,47.730878700621666
312,DT,mlp,mushrooms,low,,14,363.0,DT,False,7.058725957717722,4.74,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,15,362.0,DT,False,6.895837009896857,8.593,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,16,163.0,DT,False,6.961554894938057,3.819,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,17,242.0,DT,False,7.074491997473868,6.292,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,18,89.0,DT,True,7.0241880515831765,14.399,-20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,19,39.0,DT,False,3.763897064426771,5.685,-20,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,20,322.0,DT,False,7.062631752058734,6.761,-40,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,21,66.0,DT,True,3.7296215988929906,25.22,-20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,22,167.0,DT,False,7.09025525196336,7.831,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,23,357.0,DT,False,6.920691937008749,18.903,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,24,32.0,DT,True,7.032731668169882,9.85,40,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,25,387.0,DT,False,7.090525109972175,9.027,20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,26,149.0,DT,True,7.048190494253617,14.801,40,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,27,241.0,DT,False,6.79216032970925,8.053,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,28,19.0,DT,True,7.026733544958801,16.695,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,29,133.0,DT,True,3.809692321654458,14.506,-20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,30,5.0,DT,True,6.944526106553977,10.793,-40,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,31,390.0,DT,True,6.958170387789059,14.749,20,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,32,51.0,DT,True,4.056387702578119,12.365,-40,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,33,186.0,DT,True,4.043524054138147,43.29,20,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,34,287.0,DT,False,6.916460389773151,9.968,20,0,0,47.730878700621666
312,DT,mlp,mushrooms,low,,35,73.0,DT,False,6.927100649954597,6.57,40,0,1,47.730878700621666
312,DT,mlp,mushrooms,low,,36,277.0,DT,False,6.88577002085226,4.604,20,1,0,47.730878700621666
312,DT,mlp,mushrooms,low,,37,246.0,DT,False,7.004289016411729,7.383,20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,38,286.0,DT,False,6.893393019428053,2.626,-20,1,1,47.730878700621666
312,DT,mlp,mushrooms,low,,39,134.0,DT,False,6.9979163279573395,3.214,20,1,1,47.730878700621666
121,DT,mlp,mushrooms,high,,0,60.0,DT,True,15.932792674414644,33.153,100,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,1,230.0,DT,False,0.2039391471445487,21.285,20,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,2,80.0,DT,True,5.455305803498727,14.118,-100,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,3,348.0,DT,False,5.364790266354688,8.065,20,1,0,23.59473416378008
121,DT,mlp,mushrooms,high,,4,289.0,DT,False,4.207679907283045,11.936,-40,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,5,308.0,DT,True,9.192610013390036,32.283,100,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,6,371.0,DT,True,6.828649255341243,8.176,100,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,7,384.0,DT,True,7.417889442287773,6.853,-100,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,8,352.0,DT,False,10.547636895936678,9.153,40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,9,91.0,DT,False,10.042272801842945,6.608,-60,1,0,23.59473416378008
121,DT,mlp,mushrooms,high,,10,123.0,DT,False,10.68721882794047,18.619,-40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,11,198.0,DT,True,4.130461493180872,21.918,-100,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,12,339.0,DT,False,8.742322004868303,9.55,40,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,13,69.0,DT,False,9.653740510926603,8.216,-40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,14,332.0,DT,False,8.475327936176916,7.739,40,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,15,174.0,DT,True,9.046349093127352,11.546,100,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,16,273.0,DT,False,7.793949801698103,9.683,-20,1,0,23.59473416378008
121,DT,mlp,mushrooms,high,,17,237.0,DT,True,10.46443418866664,32.558,80,1,0,23.59473416378008
121,DT,mlp,mushrooms,high,,18,23.0,DT,True,8.733052085023695,7.852,-60,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,19,378.0,DT,False,10.832503742336216,7.953,-40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,20,111.0,DT,True,8.921121568281873,10.712,-100,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,21,307.0,DT,True,10.348112807334282,7.511,100,1,0,23.59473416378008
121,DT,mlp,mushrooms,high,,22,279.0,DT,False,10.382424404235586,6.534,40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,23,213.0,DT,False,10.752877566394616,5.746,60,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,24,161.0,DT,True,10.618732950292369,7.493,60,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,25,256.0,DT,True,10.5304643991254,6.16,100,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,26,11.0,DT,False,10.12341280438597,8.713,40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,27,349.0,DT,False,8.748537673747293,7.945,-40,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,28,51.0,DT,True,3.8509173683120497,12.667,-100,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,29,7.0,DT,True,10.58804384682749,7.327,-100,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,30,229.0,DT,False,8.844876663433277,4.373,-100,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,31,316.0,DT,True,10.473365622417758,5.957,100,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,32,304.0,DT,False,10.355283762870574,10.95,40,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,33,46.0,DT,False,10.288788953244072,6.736,40,1,1,23.59473416378008
121,DT,mlp,mushrooms,high,,34,40.0,DT,True,8.765038326350359,5.388,-100,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,35,318.0,DT,True,8.528730245425717,7.643,-100,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,36,92.0,DT,True,3.9165491696317862,15.001,-100,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,37,228.0,DT,False,3.867528117333804,5.693,-60,0,1,23.59473416378008
121,DT,mlp,mushrooms,high,,38,255.0,DT,False,8.458810960212633,4.053,-60,0,0,23.59473416378008
121,DT,mlp,mushrooms,high,,39,109.0,DT,True,10.42939409882158,7.208,100,1,1,23.59473416378008
280,DT+LR,mlp,mushrooms,low,,0,312.0,LR,True,6.265120937699008,171.643,60,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,1,163.0,LR,False,0.214335486999908,33.232,80,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,2,215.0,LR,True,0.2609866762282122,11.717,-40,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,3,60.0,LR,True,0.3877415961131171,26.21,-60,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,4,133.0,DT,True,0.4192049883772708,20.006,-100,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,5,143.0,LR,True,0.4442142466307452,10.202,100,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,6,295.0,LR,False,3.0555390297464737,14.191,20,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,7,100.0,LR,True,3.144539009734326,20.007,20,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,8,5.0,LR,False,3.361553681605034,4.647,20,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,9,90.0,DT,False,4.271806253736753,4.757,-20,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,10,65.0,LR,False,2.795769324497819,6.587,-20,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,11,165.0,DT,True,3.0591114938025457,18.225,100,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,12,372.0,DT,True,4.094273866723862,21.293,-100,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,13,390.0,LR,True,5.318934518414375,13.407,-20,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,14,17.0,DT,False,5.584625689950961,8.245,-40,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,15,326.0,DT,False,5.438676218472299,12.234,-20,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,16,222.0,LR,True,6.137064102359874,9.325,-40,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,17,380.0,LR,False,7.153954558613688,7.972,-40,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,18,393.0,LR,False,6.552468194272018,21.491,20,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,19,197.0,DT,False,6.304939360944579,12.405,-40,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,20,297.0,LR,True,6.227111351843468,11.543,40,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,21,328.0,LR,False,5.775019206213729,35.434,40,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,22,200.0,LR,False,5.501253006103537,5.04,-40,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,23,82.0,LR,True,5.391804901161119,10.331,80,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,24,309.0,LR,False,5.214422677726042,8.904,40,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,25,302.0,DT,False,5.7673924121018825,12.103,20,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,26,188.0,LR,False,5.310790094543671,6.649,20,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,27,83.0,LR,False,5.083187867335873,7.114,20,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,28,76.0,DT,False,5.152319123591648,8.066,-20,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,29,57.0,LR,False,4.467516301064526,12.093,20,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,30,206.0,LR,False,5.0240985119297905,3.951,20,0,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,31,354.0,LR,False,4.5827050280847565,8.291,60,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,32,116.0,LR,False,4.968703483698476,2.652,-40,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,33,56.0,DT,False,4.744633111158814,6.402,20,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,34,256.0,DT,True,3.490482684698269,11.385,100,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,35,25.0,LR,False,4.5091155003962795,7.607,-40,1,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,36,71.0,LR,False,6.846539638817708,3.899,40,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,37,299.0,DT,False,6.949575181531642,5.688,60,1,1,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,38,106.0,DT,True,4.978889541836919,9.555,-100,0,0,29.557917178287106
280,DT+LR,mlp,mushrooms,low,,39,190.0,DT,True,4.858353219783499,19.854,100,1,1,29.557917178287106
155,DT,mlp,mushrooms,high,,0,345.0,DT,False,0.2041207979529949,34.903,-60,0,1,15.93351495515771
155,DT,mlp,mushrooms,high,,1,58.0,DT,False,0.2017368050268649,21.457,-100,0,1,15.93351495515771
155,DT,mlp,mushrooms,high,,2,316.0,DT,False,0.2014695684581381,18.763,-80,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,3,87.0,DT,True,0.2013564633076131,91.008,-100,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,4,335.0,DT,False,0.201290017754608,47.722,-80,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,5,263.0,DT,True,5.728106070155414,17.603,80,1,0,15.93351495515771
155,DT,mlp,mushrooms,high,,6,73.0,DT,False,4.905287747194967,16.805,-100,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,7,323.0,DT,True,6.896336573532757,15.132,100,1,0,15.93351495515771
155,DT,mlp,mushrooms,high,,8,126.0,DT,False,6.506914957333829,13.737,-100,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,9,45.0,DT,True,6.6042479333035935,11.775,-100,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,10,285.0,DT,False,3.50825764308701,22.569,-80,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,11,132.0,DT,False,3.9933486360079886,18.823,-80,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,12,298.0,DT,False,3.770908124658699,18.347,80,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,13,115.0,DT,True,6.805633450927165,18.992,-80,1,0,15.93351495515771
155,DT,mlp,mushrooms,high,,14,140.0,DT,False,3.908085108126906,30.781,-60,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,15,93.0,DT,True,6.484842517411141,22.345,-60,0,1,15.93351495515771
155,DT,mlp,mushrooms,high,,16,37.0,DT,True,7.159483244922273,16.503,80,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,17,208.0,DT,False,10.314259288807811,26.444,60,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,18,69.0,DT,False,10.373361217598294,20.993,60,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,19,163.0,DT,False,10.992135432613514,18.397,60,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,20,166.0,DT,False,10.65084105679663,16.542,100,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,21,198.0,DT,True,3.461719052166802,25.524,-80,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,22,369.0,DT,True,7.393599064753856,15.501,60,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,23,301.0,DT,True,7.305799834622089,19.126,100,1,0,15.93351495515771
155,DT,mlp,mushrooms,high,,24,367.0,DT,True,7.137464032972481,16.799,80,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,25,127.0,DT,True,7.322933115983274,13.756,60,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,26,31.0,DT,True,4.174675583573447,14.937,-80,0,1,15.93351495515771
155,DT,mlp,mushrooms,high,,27,64.0,DT,False,10.442766449396307,16.709,80,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,28,337.0,DT,True,6.591977223416091,18.639,-20,1,0,15.93351495515771
155,DT,mlp,mushrooms,high,,29,361.0,DT,True,6.201675058250731,13.086,-20,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,30,172.0,DT,True,3.1944608335111875,15.204,-40,0,1,15.93351495515771
155,DT,mlp,mushrooms,high,,31,77.0,DT,True,6.583869395543229,39.339,-40,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,32,248.0,DT,False,8.575026324904487,29.352,-20,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,33,192.0,DT,False,3.850423215357456,16.184,-80,0,1,15.93351495515771
155,DT,mlp,mushrooms,high,,34,60.0,DT,False,10.358593719418463,21.701,60,1,1,15.93351495515771
155,DT,mlp,mushrooms,high,,35,385.0,DT,True,3.997163308342367,23.558,-80,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,36,85.0,DT,False,8.632003342952494,27.682,-20,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,37,121.0,DT,False,8.572544611584208,29.037,-20,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,38,331.0,DT,False,8.58467890028414,30.165,-40,0,0,15.93351495515771
155,DT,mlp,mushrooms,high,,39,312.0,DT,True,10.516235202276162,18.789,80,1,1,15.93351495515771
108,LR,mlp,mushrooms,low,,0,317.0,LR,False,6.260432943036099,39.015,-60,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,1,380.0,LR,False,6.133722986467755,37.199,-80,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,2,329.0,LR,True,6.3254112995375165,36.598,20,1,0,31.080145426519017
108,LR,mlp,mushrooms,low,,3,178.0,LR,True,6.2219825997579115,35.288,80,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,4,323.0,LR,False,5.839058176545599,32.531,80,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,5,378.0,LR,True,6.160457755034385,38.835,-80,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,6,220.0,LR,True,6.156986810901567,21.595,-80,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,7,63.0,LR,True,5.924581116515555,24.056,-80,0,1,31.080145426519017
108,LR,mlp,mushrooms,low,,8,1.0,LR,False,6.117534291044604,31.124,-80,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,9,392.0,LR,False,6.265852773872702,20.557,-60,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,10,294.0,LR,False,6.5448447019707965,24.43,-40,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,11,227.0,LR,False,6.468007832823878,21.649,-40,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,12,370.0,LR,True,6.29366806709594,2.555,60,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,13,66.0,LR,False,6.427771897113674,3.221,-40,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,14,179.0,LR,True,6.180425393529221,0.852,60,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,15,251.0,LR,True,6.237612433984035,0.966,60,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,16,133.0,LR,True,6.015688902388357,1.706,-40,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,17,43.0,LR,True,6.081177496603671,0.954,60,1,0,31.080145426519017
108,LR,mlp,mushrooms,low,,18,195.0,LR,False,6.356753880453491,1.846,-40,0,1,31.080145426519017
108,LR,mlp,mushrooms,low,,19,332.0,LR,True,6.054045280737257,0.931,40,0,1,31.080145426519017
108,LR,mlp,mushrooms,low,,20,274.0,LR,True,8.632417927572709,0.992,-40,1,0,31.080145426519017
108,LR,mlp,mushrooms,low,,21,338.0,LR,True,6.019586621526306,0.757,-40,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,22,163.0,LR,True,6.7284884181327005,0.879,60,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,23,77.0,LR,False,7.9406529855277395,1.156,60,0,1,31.080145426519017
108,LR,mlp,mushrooms,low,,24,261.0,LR,True,8.694454705194868,0.941,-20,0,1,31.080145426519017
108,LR,mlp,mushrooms,low,,25,109.0,LR,False,8.779843017026506,1.405,40,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,26,279.0,LR,False,8.868063678788836,0.973,-20,1,0,31.080145426519017
108,LR,mlp,mushrooms,low,,27,223.0,LR,False,8.088008505237418,0.674,40,0,1,31.080145426519017
108,LR,mlp,mushrooms,low,,28,88.0,LR,False,8.696215167092213,1.596,20,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,29,186.0,LR,False,8.41602329290621,1.325,40,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,30,47.0,LR,False,8.619364957938322,1.283,-20,0,0,31.080145426519017
108,LR,mlp,mushrooms,low,,31,36.0,LR,True,8.820463169958664,0.732,20,1,1,31.080145426519017
108,LR,mlp,mushrooms,low,,32,164.0,LR,True,8.555950778542844,0.753,40,1,0,31.080145426519017
108,LR,mlp,mushrooms,low,,33,255.0,LR,False,9.019207361927323,1.235,-20,0,1,31.080145426519017
