Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,condition 2,model,dataId,complexity,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,"Retrieval threshold, κ","Margin, ε","Opportunity cost, γ",Chi bin,Model strategy
161,290.0,359.0,DT,w/o XAI,1.0,6.955,1.0,Height,numeric,5.8,3.6,-2.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,0.0,0.0,a0,0.0,0.0,1.0,1.0,0.0,-2.4343999999999975,1.0409396243914095,0.17884186107585243,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,291.0,220.0,DT,w/o XAI,0.0,4.593,4.0,Cap Diameter,numeric,1.3,8.0,6.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,2.0,a2,7.749999999999999,0.0,0.0,0.0,0.0,2.71,1.9105424152278432,0.2537632772440854,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,292.0,108.0,DT,w/ XAI,0.0,26.865,2.0,Width,numeric,28.0,9.5,-18.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,0.0,a0,0.0,0.0,0.0,0.0,0.0,-16.400000000000002,1.1215912133228383,0.255461706613548,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,293.0,85.0,DT,w/ XAI,0.0,16.66,2.0,Width,numeric,29.0,16.0,-13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,1.0,a1,-3.1044,0.0,0.0,1.0,1.0,-17.96,1.1215912133228383,0.48376039632135154,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,294.0,288.0,DT,w/ XAI,0.0,8.866,4.0,Cap Diameter,numeric,1.4,9.0,7.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,4.0,a4,2.6199999999999997,1.0,1.0,1.0,1.0,2.6199999999999997,1.9105424152278432,0.19750944175530208,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,295.0,235.0,DT,w/o XAI,1.0,13.342,4.0,Cap Diameter,numeric,11.0,6.0,-5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-4.264399999999999,1.0,0.0,1.0,0.0,-8.67,1.9105424152278432,0.26535900175011945,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,296.0,374.0,DT,w/o XAI,0.0,6.501,2.0,Width,numeric,31.0,4.5,-26.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,3.0,a3,0.0,0.0,0.0,0.0,0.0,-19.09,1.7426485534707494,0.08375263545937836,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,297.0,303.0,DT,w/ XAI,0.0,11.501,4.0,Cap Diameter,numeric,7.4,3.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,4.0,a4,-5.45,0.0,0.0,0.0,0.0,-5.45,1.9105424152278432,0.11648521490101603,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,298.0,206.0,DT,w/ XAI,0.0,60.955,2.0,Width,numeric,17.0,6.5,-10.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,2.0,a2,-5.16,0.0,0.0,1.0,1.0,-5.16,1.1215912133228383,0.1506900699771055,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,299.0,119.0,DT,w/ XAI,0.0,9.228,4.0,Cap Diameter,numeric,7.7,13.0,5.3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,0.0,1.0,1.0,0.0,0.0,0.0,2.122886865567328,0.17932638381953375,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,300.0,71.0,DT,w/ XAI,0.0,14.255,2.0,Width,numeric,17.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,0.0,0.0,0.0,0.0,0.0,-5.68,1.1215912133228383,0.8627491560062606,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,301.0,99.0,DT,w/ XAI,0.0,7.123,4.0,Cap Diameter,numeric,1.3,12.0,10.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,1.0,a1,0.9643999999999995,1.0,1.0,1.0,1.0,0.0,2.122886865567328,0.12751271884655727,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,302.0,304.0,DT,w/ XAI,0.0,16.223,1.0,Height,numeric,6.0,8.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,1.0,a1,2.6743999999999994,1.0,1.0,1.0,1.0,2.6743999999999994,1.632212694178478,0.31343283582089515,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,303.0,152.0,DT,w/o XAI,0.0,6.679,2.0,Width,numeric,16.0,7.5,-8.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-1.5244,0.0,0.0,1.0,1.0,-4.5,1.7426485534707494,0.19402154932674526,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,304.0,2.0,DT,w/o XAI,1.0,5.932,4.0,Cap Diameter,numeric,7.2,12.0,4.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,2.0,a2,2.139999999999999,0.0,1.0,0.0,1.0,-5.2,1.9105424152278432,0.6250426165420373,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,305.0,142.0,DT,w/o XAI,1.0,4.744,1.0,Height,numeric,4.6,2.6,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-1.2344,0.0,1.0,0.0,1.0,-1.2344,1.1460595158079585,0.06941830437256538,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,306.0,342.0,DT,w/o XAI,0.0,6.099,4.0,Cap Diameter,numeric,1.2,11.0,9.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,0.1756000000000002,1.0,1.0,1.0,1.0,2.8099999999999996,1.9105424152278432,0.08329710909625698,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,307.0,84.0,DT,w/ XAI,1.0,19.799,2.0,Width,numeric,12.0,20.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,0.0,a0,0.0,0.0,1.0,1.0,0.0,1.459999999999999,1.1215912133228383,0.2689997921145448,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,308.0,92.0,DT,w/ XAI,0.0,10.932,2.0,Width,numeric,2.3,14.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,1.2599999999999998,1.0,1.0,1.0,1.0,0.0,2.122886865567328,0.10214125969354391,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,309.0,136.0,DT,w/ XAI,0.0,11.625,4.0,Cap Diameter,numeric,4.3,12.0,7.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,0.0,1.0,1.0,1.0,1.0,0.0,2.122886865567328,0.04295344930127104,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,310.0,54.0,DT,w/o XAI,1.0,12.405,2.0,Width,numeric,5.6,17.0,11.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,0.0,a0,0.0,0.0,1.0,1.0,0.0,7.8999999999999995,1.7426485534707494,0.36730404377342907,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,311.0,338.0,DT,w/ XAI,0.0,9.164,4.0,Cap Diameter,numeric,1.1,10.0,8.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,2.8499999999999996,1.0,1.0,1.0,1.0,2.8499999999999996,1.1215912133228383,0.1367098417825765,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,312.0,33.0,DT,w/o XAI,1.0,13.6,4.0,Cap Diameter,numeric,3.3,2.0,-1.3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,0.22560000000000002,1.0,0.0,1.0,0.0,-1.36,1.9105424152278432,0.0602313794122327,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,313.0,296.0,DT,w/ XAI,1.0,9.511,4.0,Cap Diameter,numeric,4.0,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,1.0,a1,-2.6343999999999994,1.0,0.0,1.0,0.0,0.0,2.122886865567328,0.14455933566134013,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,314.0,343.0,DT,w/ XAI,0.0,7.452,2.0,Width,numeric,26.0,7.5,-18.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,1.0,a1,-2.8644,0.0,0.0,1.0,1.0,-14.61,1.1215912133228383,0.19757861106440222,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,315.0,314.0,DT,w/ XAI,0.0,5.551,4.0,Cap Diameter,numeric,4.3,14.0,9.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,0.0,1.0,1.0,1.0,1.0,0.0,2.122886865567328,0.07069066279728115,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,316.0,132.0,DT,w/ XAI,0.0,4.52,4.0,Cap Diameter,numeric,3.2,15.0,11.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,5.0,a5,0.0,0.0,0.0,0.0,0.0,0.7799999999999998,1.1215912133228383,0.14569577678232573,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,317.0,70.0,DT,w/ XAI,0.0,5.482,1.0,Height,numeric,5.3,9.3,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,1.0,4.0,a4,0.0,1.0,1.0,0.0,0.0,-2.0043999999999995,1.632212694178478,0.8102157832538192,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Node Threshold Crossing
161,318.0,86.0,DT,w/o XAI,1.0,9.816,2.0,Width,numeric,12.0,25.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,3.0,a3,0.0,0.0,1.0,1.0,0.0,1.799999999999999,1.7426485534707494,0.11830972213743941,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
161,319.0,275.0,DT,w/o XAI,1.0,9.981,1.0,Height,numeric,3.7,2.3,-1.4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,low,,1.0,a1,-0.3543999999999996,1.0,0.0,0.0,1.0,-0.3543999999999996,1.1460595158079585,0.038779708495644966,-1.4835644030152668,0.4804832808806972,0.0121358485963911,1.6961104812658836,0.2770493823069775,10.01042031873503,-1.4835644030152668,0.4804832808806972,0.0121358485963911,3.0,Availability Heuristic
45,360.0,25.0,DT,w/o XAI,1.0,65.465,2.0,Width,numeric,14.0,16.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,1.0,a1,2.1944000000000012,1.0,0.0,0.0,1.0,2.829999999999999,1.2116963459671857,0.07826626910173323,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,361.0,264.0,DT,w/ XAI,0.0,28.53,4.0,Cap Diameter,numeric,1.3,2.0,0.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,1.0,a1,-0.19439999999999946,0.0,0.0,0.0,0.0,0.7,2.3247047528194904,0.05142662144486676,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,362.0,399.0,DT,w/o XAI,1.0,35.96,2.0,Width,numeric,12.0,17.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,1.0,a1,-3.2343999999999973,1.0,0.0,1.0,0.0,1.3399999999999999,1.2116963459671857,0.06692652364444786,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,363.0,141.0,DT,w/ XAI,1.0,64.785,4.0,Cap Diameter,numeric,3.9,0.97,-2.93,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,1.0,a1,-0.9243999999999994,0.0,1.0,1.0,0.0,-2.91,2.3247047528194904,0.0011364411209855234,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,364.0,116.0,DT,w/o XAI,1.0,57.049,1.0,Height,numeric,4.5,3.4,-1.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,1.0,a1,-1.1843999999999988,0.0,1.0,0.0,1.0,-1.1843999999999988,0.5234068480702945,0.06066196963062408,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,365.0,135.0,DT,w/ XAI,0.0,40.434,1.0,Height,numeric,7.6,3.4,-4.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,0.0,a0,-1.0,1.0,1.0,0.0,0.0,-4.2344,1.5733746942474263,0.05519079179545979,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,366.0,281.0,DT,w/ XAI,1.0,48.632,2.0,Width,numeric,9.3,14.0,4.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,2.0,a2,4.16,0.0,1.0,0.0,1.0,4.16,0.6263474257616366,0.03396468200545967,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,367.0,160.0,DT,w/o XAI,1.0,62.172,1.0,Height,numeric,5.1,3.4,-1.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,1.0,a1,1.7543999999999993,1.0,0.0,0.0,1.0,1.7543999999999993,0.4771081978590659,0.4294193557207018,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,368.0,47.0,DT,w/ XAI,0.0,52.878,4.0,Cap Diameter,numeric,5.4,0.97,-4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,2.0,a2,-3.34,1.0,1.0,1.0,1.0,4.38,1.5733746942474263,0.5520289352389894,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,369.0,77.0,DT,w/o XAI,0.0,28.755,1.0,Height,numeric,12.0,3.4,-8.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,0.0,2.0,a2,-20.759999999999998,1.0,1.0,1.0,1.0,-9.014400000000006,0.4771081978590659,0.09677174334270966,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,370.0,107.0,DT,w/ XAI,1.0,135.845,2.0,Width,numeric,9.7,14.0,4.3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,4.0,a4,-4.680000000000001,0.0,1.0,0.0,1.0,3.7299999999999986,0.6263474257616366,0.03299457425882591,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,371.0,327.0,DT,w/ XAI,1.0,32.832,4.0,Cap Diameter,numeric,5.0,0.97,-4.03,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,,0.0,a0,0.1,0.0,1.0,1.0,0.0,-3.04,2.4405186762219877,0.0048272140439166,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Availability Heuristic
45,372.0,70.0,DT,w/o XAI,0.0,41.085,2.0,Width,numeric,17.0,13.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,2.0,a2,-5.75,1.0,1.0,1.0,1.0,-5.75,0.7047549787309894,0.10801623999850078,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,373.0,180.0,DT,w/o XAI,1.0,20.656,4.0,Cap Diameter,numeric,2.8,0.97,-1.83,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,,1.0,a1,-3.3443999999999994,0.0,1.0,0.0,1.0,1.1599999999999997,2.5245237704043966,0.22132456903220235,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Availability Heuristic
45,374.0,209.0,DT,w/ XAI,0.0,37.8,1.0,Height,numeric,7.0,3.4,-3.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,1.0,a1,-3.6944,0.0,0.0,1.0,1.0,-3.6944,1.5733746942474263,0.06175620519765712,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,375.0,371.0,DT,w/ XAI,1.0,25.629,2.0,Width,numeric,13.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,2.0,a2,0.8300000000000001,0.0,1.0,0.0,1.0,0.8300000000000001,0.6263474257616366,0.0459293442139423,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
45,376.0,226.0,DT,w/o XAI,1.0,8.746,4.0,Cap Diameter,numeric,4.2,0.97,-3.23,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,,2.0,a2,-2.79,1.0,0.0,1.0,0.0,-2.1900000000000004,2.5245237704043966,0.007668316846380371,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Availability Heuristic
45,377.0,388.0,DT,w/o XAI,0.0,12.32,2.0,Width,numeric,15.0,13.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,,2.0,a2,-12.75,0.0,0.0,1.0,1.0,-12.75,1.1960994349415284,0.3799588674315428,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Availability Heuristic
45,378.0,58.0,DT,w/ XAI,0.0,68.971,1.0,Height,numeric,2.0,3.5,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,,1.0,a1,1.5756000000000001,0.0,0.0,1.0,1.0,1.5756000000000001,0.6585003489917457,0.0596990423316353,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Availability Heuristic
45,379.0,142.0,DT,w/ XAI,1.0,12.102,4.0,Cap Diameter,numeric,1.8,0.97,-0.83,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Mushrooms,high,1.0,1.0,a1,-1.2344,1.0,0.0,0.0,1.0,-0.7899999999999999,1.5733746942474263,0.0022728822419710404,-1.743014202459158,0.05142662144486677,0.012270193481843134,1.2434155099217536,0.13221659862920218,9.635455104954312,-1.743014202459158,0.05142662144486677,0.012270193481843134,3.0,Node Threshold Crossing
