dataId,instanceId,v0,v1,v2,v3,v4,y
mushrooms,464,10.79,1.0,0.0,2.36,12.59,1
mushrooms,465,5.6,1.0,0.0,4.77,9.1,1
mushrooms,466,3.64,0.0,0.0,5.0,6.68,0
mushrooms,467,1.4,0.0,0.0,4.47,2.53,1
mushrooms,468,8.16,0.0,0.0,8.14,8.37,0
mushrooms,469,21.3,0.0,1.0,6.76,32.25,0
mushrooms,470,7.11,0.0,0.0,6.47,16.46,0
mushrooms,471,10.56,0.0,0.0,9.68,33.95,0
mushrooms,472,11.28,1.0,0.0,8.0,13.8,1
mushrooms,473,6.37,0.0,0.0,7.04,6.35,1
mushrooms,474,4.94,0.0,0.0,4.59,12.37,1
mushrooms,475,7.26,0.0,0.0,4.7,9.53,0
mushrooms,476,6.76,0.0,0.0,8.07,8.76,0
mushrooms,477,5.27,0.0,0.0,6.79,4.27,1
mushrooms,478,6.13,0.0,1.0,6.39,7.49,0
mushrooms,479,1.49,1.0,0.0,4.67,2.4,1
mushrooms,480,3.69,0.0,0.0,7.89,3.95,0
mushrooms,481,6.88,0.0,0.0,6.05,6.4,0
mushrooms,482,3.48,1.0,0.0,7.27,7.45,1
mushrooms,483,5.38,0.0,0.0,3.06,12.53,0
mushrooms,484,7.75,0.0,0.0,6.44,17.39,0
mushrooms,485,4.23,1.0,0.0,4.8,2.92,0
mushrooms,486,10.88,0.0,0.0,10.96,13.82,0
mushrooms,487,2.24,1.0,0.0,3.66,3.49,0
mushrooms,488,4.75,0.0,0.0,7.56,8.47,1
mushrooms,489,4.52,0.0,0.0,5.74,14.68,1
mushrooms,490,3.93,1.0,0.0,4.38,2.95,1
mushrooms,491,10.78,1.0,0.0,4.92,22.01,1
mushrooms,492,4.07,0.0,0.0,8.9,4.05,0
mushrooms,493,7.34,0.0,0.0,4.06,10.28,0
mushrooms,494,7.2,1.0,0.0,6.13,12.24,0
mushrooms,495,6.48,1.0,0.0,6.56,13.81,0
mushrooms,496,9.73,0.0,0.0,8.04,21.06,1
mushrooms,497,13.98,1.0,0.0,5.37,28.53,0
mushrooms,498,3.79,1.0,0.0,5.43,5.21,0
mushrooms,499,7.04,1.0,0.0,4.61,12.52,1
mushrooms,500,7.2,1.0,0.0,5.02,8.32,1
mushrooms,501,1.34,0.0,0.0,4.56,2.2,1
mushrooms,502,4.51,0.0,0.0,4.74,6.45,0
mushrooms,503,7.98,0.0,0.0,7.21,12.4,1
mushrooms,504,1.7,0.0,0.0,2.09,2.73,0
mushrooms,505,10.32,0.0,0.0,7.72,17.54,1
mushrooms,506,8.03,0.0,0.0,6.44,18.22,0
mushrooms,507,6.31,0.0,0.0,6.37,6.91,1
mushrooms,508,8.79,0.0,0.0,6.84,12.59,1
mushrooms,509,20.02,1.0,0.0,6.96,22.8,1
mushrooms,510,12.32,0.0,0.0,7.83,24.0,1
mushrooms,511,18.38,1.0,0.0,7.79,24.12,1
mushrooms,512,5.65,0.0,1.0,3.99,11.26,0
mushrooms,513,5.32,1.0,0.0,8.42,6.41,1
mushrooms,514,3.49,0.0,0.0,4.69,6.4,0
mushrooms,515,7.38,0.0,0.0,10.8,13.6,0
mushrooms,516,1.43,1.0,0.0,4.64,2.37,1
mushrooms,517,1.25,1.0,0.0,3.21,5.87,0
mushrooms,518,6.99,0.0,0.0,8.97,31.06,0
mushrooms,519,10.35,0.0,0.0,8.91,12.71,1
mushrooms,520,3.98,0.0,0.0,3.48,6.14,1
mushrooms,521,7.28,0.0,0.0,5.46,14.97,1
mushrooms,522,2.6,0.0,0.0,6.69,5.41,1
mushrooms,523,4.35,0.0,0.0,4.54,5.73,0
mushrooms,524,1.62,0.0,0.0,4.71,2.6,1
mushrooms,525,3.19,1.0,0.0,3.43,2.34,0
mushrooms,526,4.29,1.0,0.0,7.03,7.0,1
mushrooms,527,8.51,1.0,0.0,7.74,19.85,0
mushrooms,528,13.26,0.0,0.0,9.78,28.81,1
mushrooms,529,3.76,0.0,0.0,6.02,9.25,0
mushrooms,530,3.66,0.0,0.0,7.34,6.49,1
mushrooms,531,3.98,1.0,0.0,4.83,3.35,0
mushrooms,532,1.73,0.0,0.0,2.76,2.78,0
mushrooms,533,5.11,0.0,0.0,7.98,7.97,1
mushrooms,534,8.29,1.0,1.0,5.22,14.67,0
mushrooms,535,8.55,1.0,0.0,13.42,11.52,1
mushrooms,536,10.58,0.0,0.0,9.26,16.25,1
mushrooms,537,9.3,0.0,0.0,7.39,19.4,1
mushrooms,538,7.77,0.0,0.0,6.96,12.73,1
mushrooms,539,1.18,1.0,0.0,3.7,5.59,0
mushrooms,540,9.75,1.0,0.0,8.68,14.55,1
mushrooms,541,15.63,1.0,0.0,6.64,41.05,0
mushrooms,542,9.41,1.0,0.0,11.45,16.03,0
mushrooms,543,3.45,0.0,0.0,4.1,7.22,1
mushrooms,544,4.54,1.0,0.0,4.72,4.39,1
mushrooms,545,8.61,1.0,0.0,2.57,16.06,1
mushrooms,546,8.86,0.0,0.0,6.54,12.34,1
mushrooms,547,9.49,0.0,0.0,7.77,19.68,1
mushrooms,548,1.33,0.0,0.0,1.89,2.53,0
mushrooms,549,8.0,0.0,0.0,8.81,8.23,0
mushrooms,550,4.09,0.0,0.0,7.04,4.14,1
mushrooms,551,10.75,0.0,0.0,10.1,11.9,0
mushrooms,552,3.65,0.0,0.0,3.85,6.75,1
mushrooms,553,3.47,1.0,0.0,8.73,4.07,0
mushrooms,554,8.65,1.0,0.0,4.45,16.3,1
mushrooms,555,1.25,0.0,0.0,1.22,2.42,0
mushrooms,556,3.38,0.0,0.0,3.42,11.77,0
mushrooms,557,12.62,1.0,0.0,4.66,23.16,0
mushrooms,558,8.29,0.0,0.0,7.65,20.19,1
mushrooms,559,5.13,1.0,0.0,7.23,9.98,1
mushrooms,560,5.09,0.0,0.0,6.93,4.2,1
mushrooms,561,7.53,1.0,0.0,6.13,17.76,0
mushrooms,562,5.36,1.0,0.0,4.66,9.36,0
mushrooms,563,4.44,1.0,0.0,3.91,10.6,0
mushrooms,564,2.49,1.0,0.0,7.82,3.42,1
mushrooms,565,5.16,0.0,1.0,6.73,12.36,1
mushrooms,566,6.73,0.0,1.0,8.3,17.79,1
mushrooms,567,2.0,1.0,0.0,3.14,3.38,0
mushrooms,568,7.1,0.0,0.0,6.75,12.42,1
mushrooms,569,6.84,1.0,0.0,6.52,17.85,1
mushrooms,570,5.73,0.0,1.0,7.67,9.98,0
mushrooms,571,5.89,1.0,0.0,5.15,10.68,0
mushrooms,572,7.56,0.0,1.0,6.64,17.15,0
mushrooms,573,2.29,0.0,0.0,6.93,3.31,0
mushrooms,574,6.34,1.0,0.0,7.73,10.99,1
mushrooms,575,5.38,0.0,0.0,6.05,8.19,0
mushrooms,576,13.27,1.0,0.0,2.59,14.74,1
mushrooms,577,1.08,0.0,0.0,3.15,1.69,0
mushrooms,578,5.38,0.0,0.0,5.41,12.36,1
mushrooms,579,7.78,0.0,0.0,6.62,27.62,1
mushrooms,580,17.95,1.0,0.0,5.88,38.12,0
mushrooms,581,3.66,0.0,0.0,6.69,8.81,0
mushrooms,582,9.24,0.0,0.0,8.86,10.1,0
mushrooms,583,21.48,0.0,1.0,7.56,31.21,0
mushrooms,584,4.3,0.0,0.0,5.91,7.5,0
mushrooms,585,7.57,1.0,0.0,4.59,13.52,1
mushrooms,586,3.81,1.0,0.0,5.23,4.24,0
mushrooms,587,7.9,0.0,0.0,4.22,9.57,0
mushrooms,588,11.75,0.0,0.0,8.93,25.83,0
mushrooms,589,9.52,0.0,0.0,11.62,28.98,0
mushrooms,590,6.87,1.0,0.0,6.38,15.13,0
mushrooms,591,8.13,0.0,1.0,6.05,16.98,0
mushrooms,592,8.37,0.0,0.0,7.24,32.22,1
mushrooms,593,5.86,0.0,0.0,5.47,6.45,1
mushrooms,594,6.32,1.0,0.0,6.66,10.36,0
mushrooms,595,7.74,0.0,0.0,4.46,9.64,0
mushrooms,596,3.28,0.0,0.0,6.17,5.23,1
mushrooms,597,2.21,1.0,0.0,3.49,3.27,0
mushrooms,598,8.41,1.0,0.0,11.03,12.89,0
mushrooms,599,13.43,1.0,0.0,2.45,14.51,1
mushrooms,600,5.22,1.0,0.0,6.39,13.47,0
mushrooms,601,1.24,0.0,0.0,2.0,2.35,0
mushrooms,602,7.3,1.0,0.0,4.49,13.86,1
mushrooms,603,4.27,0.0,0.0,9.09,7.44,0
mushrooms,604,6.19,0.0,0.0,6.02,6.14,1
mushrooms,605,3.8,1.0,0.0,5.99,4.7,0
mushrooms,606,3.02,0.0,0.0,4.24,6.42,1
mushrooms,607,3.12,1.0,0.0,3.36,7.37,0
mushrooms,608,10.01,0.0,0.0,10.59,28.57,0
mushrooms,609,7.81,0.0,0.0,6.73,16.72,1
mushrooms,610,11.05,0.0,0.0,6.85,20.08,1
mushrooms,611,5.95,0.0,0.0,5.74,4.09,1
mushrooms,612,6.74,0.0,0.0,6.7,9.33,1
mushrooms,613,9.73,0.0,0.0,9.01,26.92,0
mushrooms,614,3.99,0.0,0.0,6.01,7.47,0
mushrooms,615,4.0,1.0,0.0,6.73,5.68,1
mushrooms,616,7.83,0.0,0.0,5.55,17.39,0
mushrooms,617,5.23,0.0,0.0,5.31,12.46,1
mushrooms,618,6.26,0.0,0.0,5.22,11.68,1
mushrooms,619,7.45,0.0,0.0,5.94,9.16,1
mushrooms,620,8.19,0.0,0.0,8.16,20.23,1
mushrooms,621,5.55,1.0,0.0,6.55,8.99,1
mushrooms,622,10.35,1.0,0.0,6.9,19.25,1
mushrooms,623,4.51,0.0,0.0,9.7,8.52,0
mushrooms,624,8.33,1.0,0.0,11.0,13.4,0
mushrooms,625,10.52,1.0,0.0,11.4,12.29,0
mushrooms,626,5.97,1.0,0.0,5.81,11.16,1
mushrooms,627,1.34,0.0,0.0,2.56,2.5,0
mushrooms,628,3.15,1.0,0.0,4.13,2.39,0
mushrooms,629,8.51,0.0,0.0,6.42,17.36,0
mushrooms,630,4.21,0.0,0.0,9.42,4.65,0
mushrooms,631,7.44,1.0,0.0,6.33,11.23,1
mushrooms,632,8.75,0.0,0.0,11.12,12.88,0
mushrooms,633,5.84,0.0,0.0,6.75,7.08,0
mushrooms,634,4.52,0.0,0.0,5.9,8.73,0
mushrooms,635,6.88,1.0,0.0,7.19,15.18,1
mushrooms,636,6.09,1.0,0.0,5.54,14.4,0
mushrooms,637,7.81,1.0,0.0,6.42,12.97,1
mushrooms,638,8.69,0.0,0.0,6.5,12.18,1
mushrooms,639,9.18,0.0,0.0,9.83,11.96,0
mushrooms,640,6.88,0.0,1.0,6.99,14.15,1
mushrooms,641,4.85,1.0,0.0,5.16,3.64,0
mushrooms,642,3.84,1.0,0.0,8.38,3.53,1
mushrooms,643,6.42,0.0,0.0,6.06,11.45,0
mushrooms,644,7.29,0.0,0.0,7.11,10.89,1
mushrooms,645,7.25,0.0,1.0,7.09,17.01,1
mushrooms,646,5.79,0.0,0.0,7.11,13.5,1
mushrooms,647,1.51,0.0,0.0,5.11,2.63,1
mushrooms,648,11.4,1.0,0.0,9.0,23.89,1
mushrooms,649,5.48,0.0,0.0,5.09,4.54,1
mushrooms,650,4.77,1.0,0.0,6.1,5.05,0
mushrooms,651,4.23,0.0,0.0,3.45,6.37,1
mushrooms,652,7.71,0.0,0.0,5.67,16.53,0
mushrooms,653,3.2,1.0,0.0,4.71,2.78,0
mushrooms,654,3.8,1.0,0.0,4.75,3.44,0
mushrooms,655,3.14,1.0,0.0,3.24,2.34,1
mushrooms,656,15.21,1.0,0.0,6.03,35.25,0
mushrooms,657,5.03,0.0,0.0,4.16,10.56,1
mushrooms,658,3.8,0.0,0.0,7.6,7.61,1
mushrooms,659,3.76,0.0,0.0,7.69,7.74,1
mushrooms,660,2.69,0.0,0.0,3.06,7.06,0
mushrooms,661,1.02,0.0,0.0,3.68,1.91,0
mushrooms,662,4.94,1.0,0.0,4.28,11.49,1
mushrooms,663,9.16,1.0,0.0,7.0,11.42,0
mushrooms,664,6.5,0.0,0.0,5.89,27.73,1
mushrooms,665,4.85,0.0,0.0,7.78,6.98,1
mushrooms,666,3.19,1.0,0.0,4.13,3.4,0
mushrooms,667,3.98,0.0,0.0,4.47,6.16,1
mushrooms,668,9.03,1.0,0.0,4.18,15.75,1
mushrooms,669,5.05,0.0,0.0,6.36,6.39,1
mushrooms,670,6.78,1.0,0.0,6.35,9.67,0
mushrooms,671,9.81,1.0,0.0,4.51,15.26,1
mushrooms,672,5.88,0.0,0.0,5.22,12.41,1
mushrooms,673,5.37,0.0,0.0,5.45,6.93,0
mushrooms,674,11.12,0.0,0.0,8.09,25.36,1
mushrooms,675,3.77,0.0,0.0,3.56,5.9,1
mushrooms,676,6.64,1.0,0.0,5.6,10.57,0
mushrooms,677,9.25,1.0,0.0,7.8,30.94,1
mushrooms,678,6.2,0.0,0.0,6.47,8.29,1
mushrooms,679,15.15,1.0,0.0,5.76,18.76,1
mushrooms,680,2.79,1.0,0.0,2.77,6.95,0
mushrooms,681,5.29,0.0,0.0,6.48,9.22,1
mushrooms,682,1.71,0.0,0.0,2.16,2.81,0
mushrooms,683,6.49,1.0,0.0,6.56,8.68,0
mushrooms,684,7.1,0.0,0.0,8.18,9.87,0
mushrooms,685,8.35,0.0,0.0,10.73,16.99,1
mushrooms,686,5.47,0.0,0.0,5.4,5.96,1
mushrooms,687,8.63,0.0,0.0,6.52,12.13,1
mushrooms,688,5.14,0.0,0.0,3.87,7.54,1
mushrooms,689,6.07,0.0,0.0,5.1,20.2,1
mushrooms,690,8.87,0.0,1.0,8.14,11.5,0
mushrooms,691,2.51,1.0,1.0,2.86,5.35,0
mushrooms,692,6.61,1.0,0.0,6.56,9.04,1
mushrooms,693,5.33,1.0,0.0,6.36,9.55,1
mushrooms,694,8.33,1.0,0.0,7.08,13.84,0
mushrooms,695,8.45,0.0,0.0,13.61,11.83,0
mushrooms,696,3.89,0.0,0.0,7.76,7.9,1
mushrooms,697,4.31,0.0,0.0,6.14,12.26,1
mushrooms,698,4.17,1.0,0.0,5.18,4.66,0
mushrooms,699,8.13,0.0,1.0,4.91,16.07,0
mushrooms,700,10.57,0.0,0.0,9.38,16.39,1
mushrooms,701,3.67,0.0,1.0,4.61,14.55,0
mushrooms,702,5.83,0.0,0.0,5.89,5.57,1
mushrooms,703,15.2,1.0,1.0,6.76,32.5,0
mushrooms,704,1.35,1.0,0.0,5.01,2.63,1
mushrooms,705,12.73,1.0,0.0,2.46,14.89,1
mushrooms,706,4.98,0.0,0.0,4.17,5.24,1
mushrooms,707,2.79,1.0,0.0,6.94,3.53,1
mushrooms,708,7.35,0.0,0.0,4.82,15.25,1
mushrooms,709,5.73,0.0,0.0,4.17,11.97,1
mushrooms,710,9.05,0.0,0.0,8.28,22.25,0
mushrooms,711,6.11,1.0,0.0,5.98,6.37,0
mushrooms,712,3.46,0.0,0.0,5.04,6.49,1
mushrooms,713,8.74,0.0,0.0,8.01,24.73,1
mushrooms,714,11.01,1.0,0.0,4.65,17.04,1
mushrooms,715,10.17,0.0,0.0,10.66,12.97,0
mushrooms,716,3.41,1.0,0.0,3.98,2.94,0
mushrooms,717,5.47,1.0,0.0,6.71,12.49,1
mushrooms,718,3.3,1.0,0.0,4.34,3.5,0
mushrooms,719,5.94,1.0,0.0,5.87,10.02,0
mushrooms,720,4.06,1.0,0.0,4.67,3.49,0
mushrooms,721,3.04,0.0,0.0,4.23,6.41,1
mushrooms,722,7.35,0.0,0.0,6.18,17.22,0
mushrooms,723,7.2,1.0,0.0,4.88,12.19,1
mushrooms,724,3.72,0.0,0.0,3.5,5.24,1
mushrooms,725,10.35,1.0,0.0,4.93,20.04,1
mushrooms,726,9.5,1.0,0.0,2.6,13.63,1
mushrooms,727,3.65,1.0,0.0,5.87,6.17,1
mushrooms,728,7.36,0.0,0.0,7.65,9.69,0
mushrooms,729,6.43,1.0,0.0,5.25,16.73,0
mushrooms,730,7.17,1.0,0.0,5.41,16.5,0
mushrooms,731,7.56,1.0,0.0,5.7,9.83,1
mushrooms,732,2.89,0.0,0.0,4.5,5.69,0
mushrooms,733,3.42,1.0,0.0,5.68,6.5,1
mushrooms,734,6.37,1.0,0.0,3.41,11.47,1
mushrooms,735,3.38,1.0,1.0,3.18,5.74,0
mushrooms,736,9.06,1.0,0.0,8.01,21.38,1
mushrooms,737,5.32,0.0,0.0,4.34,10.98,1
mushrooms,738,14.61,0.0,1.0,4.87,23.99,0
mushrooms,739,7.57,0.0,0.0,6.18,11.51,1
mushrooms,740,6.31,0.0,0.0,6.33,13.99,0
mushrooms,741,7.91,1.0,0.0,5.93,17.12,0
mushrooms,742,5.49,0.0,0.0,6.02,11.97,1
mushrooms,743,3.97,0.0,0.0,4.42,7.21,1
mushrooms,744,7.95,0.0,0.0,7.8,20.04,1
mushrooms,745,4.47,0.0,0.0,5.72,7.76,1
mushrooms,746,5.73,0.0,0.0,5.17,11.98,0
mushrooms,747,10.54,0.0,0.0,7.35,20.99,1
mushrooms,748,11.59,1.0,0.0,9.91,24.78,0
mushrooms,749,7.6,1.0,0.0,7.03,11.54,0
mushrooms,750,3.11,0.0,0.0,7.56,7.15,0
mushrooms,751,0.96,0.0,0.0,3.01,1.54,0
mushrooms,752,13.16,1.0,0.0,2.84,16.49,1
mushrooms,753,10.96,1.0,0.0,7.23,19.15,1
mushrooms,754,10.41,1.0,0.0,2.3,12.57,1
mushrooms,755,7.14,0.0,0.0,6.23,17.31,0
mushrooms,756,7.02,1.0,0.0,6.5,10.73,0
mushrooms,757,3.2,0.0,0.0,6.42,6.71,1
mushrooms,758,2.06,1.0,0.0,4.61,2.97,1
mushrooms,759,1.08,0.0,0.0,3.2,1.61,0
mushrooms,760,1.07,0.0,0.0,3.07,1.55,0
mushrooms,761,3.13,0.0,0.0,4.49,5.38,1
mushrooms,762,3.8,0.0,0.0,6.29,7.32,0
mushrooms,763,5.75,1.0,0.0,5.23,12.08,1
mushrooms,764,4.05,1.0,0.0,4.87,12.31,1
mushrooms,765,9.08,1.0,0.0,5.22,10.28,0
mushrooms,766,12.51,1.0,0.0,5.81,35.5,0
mushrooms,767,4.02,1.0,0.0,6.15,4.44,0
mushrooms,768,2.78,0.0,0.0,2.82,6.72,0
mushrooms,769,7.33,0.0,0.0,7.63,7.52,0
mushrooms,770,5.8,1.0,0.0,5.21,11.9,1
mushrooms,771,6.75,1.0,0.0,5.12,13.28,1
mushrooms,772,3.92,0.0,0.0,9.42,8.02,0
mushrooms,773,6.37,0.0,1.0,6.87,15.95,1
mushrooms,774,1.62,1.0,0.0,5.18,2.51,1
mushrooms,775,5.83,0.0,0.0,5.37,6.29,0
mushrooms,776,9.3,0.0,0.0,4.81,15.41,1
mushrooms,777,5.01,1.0,0.0,5.66,8.38,1
mushrooms,778,5.94,0.0,0.0,7.0,10.78,1
mushrooms,779,7.66,1.0,0.0,6.07,9.6,1
mushrooms,780,1.17,1.0,0.0,3.12,5.49,0
mushrooms,781,7.07,0.0,0.0,6.4,11.53,1
mushrooms,782,9.16,0.0,0.0,10.88,16.29,0
mushrooms,783,4.62,1.0,0.0,5.88,3.71,1
mushrooms,784,5.54,0.0,0.0,6.01,15.04,1
mushrooms,785,4.32,0.0,0.0,5.87,7.33,0
mushrooms,786,2.46,0.0,0.0,5.38,4.41,1
mushrooms,787,3.47,0.0,0.0,5.13,6.22,0
mushrooms,788,5.64,0.0,0.0,5.12,13.06,1
mushrooms,789,5.17,0.0,0.0,4.92,12.73,0
mushrooms,790,9.92,0.0,0.0,8.05,24.89,1
mushrooms,791,6.44,0.0,0.0,4.79,4.86,1
mushrooms,792,3.05,1.0,0.0,4.05,2.35,1
mushrooms,793,5.66,1.0,0.0,3.84,9.23,1
mushrooms,794,6.98,0.0,0.0,4.7,13.56,0
mushrooms,795,10.92,1.0,0.0,9.47,15.1,1
mushrooms,796,8.8,1.0,0.0,15.88,11.01,1
mushrooms,797,1.61,0.0,0.0,1.77,2.19,0
mushrooms,798,4.45,0.0,0.0,5.86,7.3,0
mushrooms,799,5.67,0.0,0.0,4.07,14.07,0
mushrooms,800,21.66,1.0,1.0,7.43,30.42,0
mushrooms,801,8.81,0.0,0.0,5.12,12.71,1
mushrooms,802,13.38,0.0,0.0,6.91,23.16,1
mushrooms,803,3.12,0.0,0.0,3.47,2.43,0
mushrooms,804,3.36,1.0,0.0,4.1,3.09,0
mushrooms,805,6.54,0.0,1.0,5.84,16.71,0
mushrooms,806,4.62,1.0,0.0,5.47,4.83,0
mushrooms,807,20.66,1.0,0.0,6.3,31.57,0
mushrooms,808,5.53,0.0,1.0,5.86,14.12,1
mushrooms,809,2.1,0.0,0.0,3.04,2.27,0
mushrooms,810,7.6,0.0,0.0,8.01,13.05,1
mushrooms,811,9.03,1.0,0.0,7.75,20.09,0
mushrooms,812,1.17,0.0,0.0,2.94,1.61,0
mushrooms,813,6.23,1.0,0.0,4.97,11.26,0
mushrooms,814,4.29,0.0,0.0,10.79,9.25,0
mushrooms,815,7.41,0.0,0.0,9.96,8.86,0
mushrooms,816,3.4,0.0,0.0,3.41,6.35,1
mushrooms,817,3.97,0.0,0.0,3.84,9.29,1
mushrooms,818,6.14,1.0,0.0,4.2,10.25,1
mushrooms,819,7.41,0.0,0.0,4.71,12.87,1
mushrooms,820,4.4,1.0,0.0,6.69,5.26,0
mushrooms,821,2.24,1.0,0.0,2.51,5.84,0
mushrooms,822,9.03,1.0,1.0,6.31,10.64,0
mushrooms,823,4.37,0.0,0.0,3.23,11.63,0
mushrooms,824,5.56,1.0,0.0,7.57,10.18,1
mushrooms,825,3.36,0.0,0.0,4.39,6.54,1
mushrooms,826,8.64,0.0,0.0,8.32,20.84,1
mushrooms,827,3.11,1.0,1.0,3.7,6.83,0
mushrooms,828,8.07,1.0,0.0,6.96,17.68,0
mushrooms,829,18.56,0.0,1.0,7.48,32.63,0
mushrooms,830,11.24,1.0,0.0,4.66,18.59,1
mushrooms,831,5.8,1.0,0.0,5.93,10.63,0
mushrooms,832,6.15,0.0,1.0,7.39,9.31,0
mushrooms,833,10.75,1.0,0.0,4.9,22.4,1
mushrooms,834,0.99,0.0,0.0,3.67,1.58,0
mushrooms,835,2.58,0.0,0.0,5.86,4.42,1
mushrooms,836,3.0,0.0,0.0,6.61,4.57,1
mushrooms,837,8.99,0.0,0.0,7.44,17.96,1
mushrooms,838,8.4,0.0,0.0,7.82,10.85,1
mushrooms,839,1.66,0.0,0.0,1.75,2.45,0
mushrooms,840,6.66,1.0,0.0,7.11,16.34,1
mushrooms,841,4.67,1.0,0.0,5.97,4.47,0
mushrooms,842,6.91,1.0,1.0,5.22,8.13,0
mushrooms,843,4.79,1.0,0.0,4.99,8.54,1
mushrooms,844,3.78,1.0,0.0,4.45,3.07,0
mushrooms,845,3.16,0.0,0.0,5.06,6.66,0
mushrooms,846,5.76,0.0,0.0,4.28,13.09,0
mushrooms,847,4.48,0.0,0.0,4.72,5.9,0
mushrooms,848,4.25,0.0,0.0,5.44,7.39,0
mushrooms,849,5.31,0.0,0.0,3.86,9.18,1
mushrooms,850,10.05,0.0,0.0,6.48,11.36,1
mushrooms,851,3.01,0.0,0.0,5.24,6.48,0
mushrooms,852,10.4,1.0,0.0,6.78,18.15,0
mushrooms,853,1.55,0.0,0.0,2.24,2.57,0
mushrooms,854,5.78,1.0,0.0,5.69,8.84,1
mushrooms,855,6.91,1.0,0.0,6.6,11.89,0
mushrooms,856,6.52,0.0,0.0,7.63,7.87,0
mushrooms,857,7.53,0.0,0.0,7.42,12.78,1
mushrooms,858,5.94,0.0,0.0,5.57,6.36,0
mushrooms,859,8.79,0.0,0.0,6.89,10.61,1
mushrooms,860,17.73,1.0,1.0,8.07,30.54,0
mushrooms,861,4.21,0.0,0.0,2.84,11.85,0
mushrooms,862,0.92,0.0,0.0,2.83,1.45,0
mushrooms,863,6.4,0.0,0.0,7.46,7.36,0
mushrooms,864,7.18,0.0,1.0,6.36,15.79,0
mushrooms,865,4.27,0.0,0.0,6.9,6.76,0
mushrooms,866,7.17,1.0,0.0,5.75,17.54,0
mushrooms,867,3.56,0.0,0.0,6.05,6.92,1
mushrooms,868,10.54,1.0,0.0,2.48,12.89,1
mushrooms,869,6.1,0.0,0.0,5.76,15.0,1
mushrooms,870,8.33,0.0,0.0,6.46,29.0,1
mushrooms,871,3.73,1.0,0.0,5.91,4.86,1
mushrooms,872,5.9,0.0,0.0,4.77,12.44,0
mushrooms,873,7.25,0.0,0.0,6.96,14.98,1
mushrooms,874,9.67,0.0,0.0,9.07,25.24,0
mushrooms,875,11.27,0.0,0.0,11.92,34.01,0
mushrooms,876,5.64,1.0,0.0,5.97,12.01,0
mushrooms,877,3.98,1.0,0.0,7.32,5.19,0
mushrooms,878,5.07,0.0,0.0,4.97,7.02,0
mushrooms,879,2.73,1.0,0.0,3.16,5.35,1
mushrooms,880,3.44,0.0,0.0,3.36,8.76,0
mushrooms,881,5.51,0.0,0.0,6.14,6.02,1
mushrooms,882,2.43,0.0,0.0,3.51,5.61,1
mushrooms,883,3.84,0.0,0.0,5.49,3.34,1
mushrooms,884,5.83,0.0,0.0,10.1,8.8,0
mushrooms,885,6.95,0.0,0.0,7.64,8.7,0
mushrooms,886,5.55,0.0,0.0,5.02,12.57,1
mushrooms,887,5.63,0.0,0.0,5.0,5.49,1
mushrooms,888,2.99,0.0,0.0,4.27,6.26,0
mushrooms,889,13.33,1.0,0.0,4.64,26.4,0
mushrooms,890,7.75,0.0,0.0,6.1,11.76,1
mushrooms,891,6.64,0.0,1.0,5.87,16.0,0
mushrooms,892,5.56,0.0,0.0,4.84,12.43,1
mushrooms,893,6.53,1.0,0.0,4.32,12.77,1
mushrooms,894,4.03,1.0,0.0,4.95,4.48,0
mushrooms,895,6.92,1.0,0.0,6.15,11.66,0
mushrooms,896,8.01,0.0,0.0,6.43,10.52,1
mushrooms,897,7.68,1.0,0.0,6.45,10.72,1
mushrooms,898,1.4,1.0,0.0,4.07,5.72,0
mushrooms,899,10.43,0.0,0.0,8.8,15.33,1
mushrooms,900,2.83,0.0,0.0,5.6,4.35,1
mushrooms,901,3.45,1.0,0.0,4.46,3.14,0
mushrooms,902,4.85,1.0,0.0,5.01,12.85,1
mushrooms,903,2.93,1.0,1.0,3.63,5.81,0
mushrooms,904,10.07,1.0,0.0,6.94,19.34,1
mushrooms,905,2.63,1.0,0.0,3.63,5.66,1
mushrooms,906,4.45,1.0,0.0,5.35,4.67,0
mushrooms,907,6.28,0.0,0.0,5.55,14.03,1
mushrooms,908,8.37,0.0,0.0,7.22,21.75,1
mushrooms,909,7.29,0.0,0.0,4.6,10.12,0
mushrooms,910,5.4,0.0,0.0,5.03,6.18,1
mushrooms,911,10.84,1.0,0.0,2.55,15.63,1
mushrooms,912,10.42,0.0,0.0,7.85,28.21,0
mushrooms,913,7.97,0.0,0.0,8.67,14.96,1
mushrooms,914,10.06,0.0,0.0,9.13,15.43,1
mushrooms,915,4.51,0.0,0.0,8.05,8.53,1
mushrooms,916,7.75,1.0,0.0,6.07,11.25,0
mushrooms,917,1.75,0.0,0.0,2.17,6.4,1
mushrooms,918,4.4,0.0,0.0,8.13,7.34,0
mushrooms,919,6.52,0.0,0.0,4.43,12.75,1
mushrooms,920,5.94,0.0,0.0,6.02,6.08,1
mushrooms,921,4.12,1.0,0.0,5.26,3.43,1
mushrooms,922,4.04,1.0,0.0,5.3,3.08,0
mushrooms,923,4.42,0.0,0.0,5.62,7.1,0
mushrooms,924,6.9,1.0,0.0,5.72,16.01,0
mushrooms,925,3.2,0.0,0.0,5.88,8.84,0
mushrooms,926,3.41,0.0,0.0,3.4,2.6,0
mushrooms,927,6.42,0.0,1.0,4.09,14.58,0
mushrooms,928,5.97,1.0,0.0,5.26,15.25,0
