participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai
37,10,1,6,single_condition,lime,none,wine_quality,1132,testing,6,1,False
38,1,1,1,single_condition,lime,attribution,wine_quality,268,training,1,0,
38,2,1,2,single_condition,lime,attribution,wine_quality,335,training,2,1,
38,3,1,3,single_condition,lime,attribution,wine_quality,476,training,3,0,
38,4,1,4,single_condition,lime,attribution,wine_quality,838,training,4,1,
38,5,1,1,single_condition,lime,attribution,wine_quality,1472,testing,1,0,True
38,6,1,2,single_condition,lime,attribution,wine_quality,267,testing,2,1,False
38,7,1,3,single_condition,lime,attribution,wine_quality,1494,testing,3,0,True
38,8,1,4,single_condition,lime,attribution,wine_quality,875,testing,4,1,False
38,9,1,5,single_condition,lime,attribution,wine_quality,1172,testing,5,1,False
38,10,1,6,single_condition,lime,attribution,wine_quality,696,testing,6,0,True
39,1,1,1,single_condition,lime,importance,wine_quality,428,training,1,0,
39,2,1,2,single_condition,lime,importance,wine_quality,838,training,2,1,
39,3,1,3,single_condition,lime,importance,wine_quality,1167,training,3,1,
39,4,1,4,single_condition,lime,importance,wine_quality,652,training,4,0,
39,5,1,1,single_condition,lime,importance,wine_quality,505,testing,1,1,True
39,6,1,2,single_condition,lime,importance,wine_quality,660,testing,2,0,True
39,7,1,3,single_condition,lime,importance,wine_quality,1172,testing,3,1,False
39,8,1,4,single_condition,lime,importance,wine_quality,431,testing,4,0,False
39,9,1,5,single_condition,lime,importance,wine_quality,950,testing,5,1,False
39,10,1,6,single_condition,lime,importance,wine_quality,554,testing,6,0,True
40,1,1,1,single_condition,shap,none,wine_quality,427,training,1,0,
40,2,1,2,single_condition,shap,none,wine_quality,455,training,2,1,
40,3,1,3,single_condition,shap,none,wine_quality,1309,training,3,0,
40,4,1,4,single_condition,shap,none,wine_quality,1412,training,4,1,
40,5,1,1,single_condition,shap,none,wine_quality,882,testing,1,1,True
40,6,1,2,single_condition,shap,none,wine_quality,1120,testing,2,1,False
40,7,1,3,single_condition,shap,none,wine_quality,849,testing,3,0,False
40,8,1,4,single_condition,shap,none,wine_quality,1502,testing,4,0,True
40,9,1,5,single_condition,shap,none,wine_quality,1029,testing,5,0,False
40,10,1,6,single_condition,shap,none,wine_quality,1107,testing,6,1,True
41,1,1,1,single_condition,shap,attribution,wine_quality,11,training,1,0,
41,2,1,2,single_condition,shap,attribution,wine_quality,77,training,2,0,
41,3,1,3,single_condition,shap,attribution,wine_quality,919,training,3,1,
41,4,1,4,single_condition,shap,attribution,wine_quality,807,training,4,1,
41,5,1,1,single_condition,shap,attribution,wine_quality,1371,testing,1,1,True
41,6,1,2,single_condition,shap,attribution,wine_quality,1132,testing,2,1,False
41,7,1,3,single_condition,shap,attribution,wine_quality,172,testing,3,0,True
41,8,1,4,single_condition,shap,attribution,wine_quality,1550,testing,4,0,True
41,9,1,5,single_condition,shap,attribution,wine_quality,90,testing,5,0,False
41,10,1,6,single_condition,shap,attribution,wine_quality,1172,testing,6,1,False
42,1,1,1,single_condition,shap,importance,wine_quality,1321,training,1,0,
42,2,1,2,single_condition,shap,importance,wine_quality,1257,training,2,0,
42,3,1,3,single_condition,shap,importance,wine_quality,1450,training,3,1,
42,4,1,4,single_condition,shap,importance,wine_quality,1063,training,4,1,
42,5,1,1,single_condition,shap,importance,wine_quality,27,testing,1,0,True
42,6,1,2,single_condition,shap,importance,wine_quality,1172,testing,2,1,False
42,7,1,3,single_condition,shap,importance,wine_quality,705,testing,3,0,False
42,8,1,4,single_condition,shap,importance,wine_quality,1016,testing,4,1,True
42,9,1,5,single_condition,shap,importance,wine_quality,152,testing,5,0,False
42,10,1,6,single_condition,shap,importance,wine_quality,588,testing,6,1,True
43,1,1,1,single_condition,integrated_gradients,none,wine_quality,1167,training,1,1,
43,2,1,2,single_condition,integrated_gradients,none,wine_quality,106,training,2,0,
43,3,1,3,single_condition,integrated_gradients,none,wine_quality,700,training,3,0,
43,4,1,4,single_condition,integrated_gradients,none,wine_quality,1412,training,4,1,
43,5,1,1,single_condition,integrated_gradients,none,wine_quality,882,testing,1,1,True
43,6,1,2,single_condition,integrated_gradients,none,wine_quality,588,testing,2,1,True
43,7,1,3,single_condition,integrated_gradients,none,wine_quality,124,testing,3,0,True
43,8,1,4,single_condition,integrated_gradients,none,wine_quality,377,testing,4,1,False
43,9,1,5,single_condition,integrated_gradients,none,wine_quality,289,testing,5,0,False
43,10,1,6,single_condition,integrated_gradients,none,wine_quality,22,testing,6,0,False
44,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,457,training,1,0,
44,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,912,training,2,0,
44,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1063,training,3,1,
44,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,369,training,4,1,
44,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,842,testing,1,0,True
44,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,882,testing,2,1,False
44,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,947,testing,3,1,True
44,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1016,testing,4,1,True
44,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,539,testing,5,0,False
44,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1496,testing,6,0,False
45,1,1,1,single_condition,integrated_gradients,importance,wine_quality,946,training,1,1,
45,2,1,2,single_condition,integrated_gradients,importance,wine_quality,248,training,2,0,
45,3,1,3,single_condition,integrated_gradients,importance,wine_quality,310,training,3,0,
45,4,1,4,single_condition,integrated_gradients,importance,wine_quality,1066,training,4,1,
45,5,1,1,single_condition,integrated_gradients,importance,wine_quality,269,testing,1,0,True
45,6,1,2,single_condition,integrated_gradients,importance,wine_quality,100,testing,2,0,True
45,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1070,testing,3,1,False
45,8,1,4,single_condition,integrated_gradients,importance,wine_quality,69,testing,4,1,False
45,9,1,5,single_condition,integrated_gradients,importance,wine_quality,646,testing,5,0,False
45,10,1,6,single_condition,integrated_gradients,importance,wine_quality,588,testing,6,1,True
46,1,1,1,single_condition,input_gradients,none,wine_quality,369,training,1,1,
46,2,1,2,single_condition,input_gradients,none,wine_quality,223,training,2,0,
46,3,1,3,single_condition,input_gradients,none,wine_quality,1085,training,3,0,
46,4,1,4,single_condition,input_gradients,none,wine_quality,462,training,4,1,
46,5,1,1,single_condition,input_gradients,none,wine_quality,513,testing,1,1,False
46,6,1,2,single_condition,input_gradients,none,wine_quality,362,testing,2,0,False
46,7,1,3,single_condition,input_gradients,none,wine_quality,928,testing,3,1,False
46,8,1,4,single_condition,input_gradients,none,wine_quality,1227,testing,4,0,True
46,9,1,5,single_condition,input_gradients,none,wine_quality,982,testing,5,1,True
46,10,1,6,single_condition,input_gradients,none,wine_quality,1306,testing,6,0,True
47,1,1,1,single_condition,input_gradients,attribution,wine_quality,966,training,1,1,
47,2,1,2,single_condition,input_gradients,attribution,wine_quality,1305,training,2,0,
47,3,1,3,single_condition,input_gradients,attribution,wine_quality,1570,training,3,1,
47,4,1,4,single_condition,input_gradients,attribution,wine_quality,1212,training,4,0,
47,5,1,1,single_condition,input_gradients,attribution,wine_quality,647,testing,1,0,False
47,6,1,2,single_condition,input_gradients,attribution,wine_quality,632,testing,2,0,True
47,7,1,3,single_condition,input_gradients,attribution,wine_quality,1371,testing,3,1,False
47,8,1,4,single_condition,input_gradients,attribution,wine_quality,930,testing,4,0,True
47,9,1,5,single_condition,input_gradients,attribution,wine_quality,960,testing,5,1,False
47,10,1,6,single_condition,input_gradients,attribution,wine_quality,505,testing,6,1,True
48,1,1,1,single_condition,input_gradients,importance,wine_quality,142,training,1,0,
48,2,1,2,single_condition,input_gradients,importance,wine_quality,838,training,2,1,
48,3,1,3,single_condition,input_gradients,importance,wine_quality,484,training,3,0,
48,4,1,4,single_condition,input_gradients,importance,wine_quality,913,training,4,1,
48,5,1,1,single_condition,input_gradients,importance,wine_quality,940,testing,1,1,True
48,6,1,2,single_condition,input_gradients,importance,wine_quality,964,testing,2,1,True
48,7,1,3,single_condition,input_gradients,importance,wine_quality,599,testing,3,0,True
48,8,1,4,single_condition,input_gradients,importance,wine_quality,554,testing,4,0,False
48,9,1,5,single_condition,input_gradients,importance,wine_quality,61,testing,5,0,False
48,10,1,6,single_condition,input_gradients,importance,wine_quality,1016,testing,6,1,False
49,1,1,1,single_condition,lime,none,wine_quality,1420,training,1,0,
49,2,1,2,single_condition,lime,none,wine_quality,966,training,2,1,
49,3,1,3,single_condition,lime,none,wine_quality,335,training,3,1,
49,4,1,4,single_condition,lime,none,wine_quality,296,training,4,0,
49,5,1,1,single_condition,lime,none,wine_quality,69,testing,1,1,True
49,6,1,2,single_condition,lime,none,wine_quality,928,testing,2,1,False
49,7,1,3,single_condition,lime,none,wine_quality,1447,testing,3,0,False
49,8,1,4,single_condition,lime,none,wine_quality,960,testing,4,1,True
49,9,1,5,single_condition,lime,none,wine_quality,735,testing,5,0,False
49,10,1,6,single_condition,lime,none,wine_quality,1060,testing,6,0,True
50,1,1,1,single_condition,lime,attribution,wine_quality,1086,training,1,1,
50,2,1,2,single_condition,lime,attribution,wine_quality,700,training,2,0,
50,3,1,3,single_condition,lime,attribution,wine_quality,1425,training,3,0,
50,4,1,4,single_condition,lime,attribution,wine_quality,805,training,4,1,
50,5,1,1,single_condition,lime,attribution,wine_quality,1405,testing,1,1,True
50,6,1,2,single_condition,lime,attribution,wine_quality,981,testing,2,0,False
50,7,1,3,single_condition,lime,attribution,wine_quality,1016,testing,3,1,True
50,8,1,4,single_condition,lime,attribution,wine_quality,1476,testing,4,0,True
50,9,1,5,single_condition,lime,attribution,wine_quality,841,testing,5,0,False
50,10,1,6,single_condition,lime,attribution,wine_quality,950,testing,6,1,False
51,1,1,1,single_condition,lime,importance,wine_quality,838,training,1,1,
51,2,1,2,single_condition,lime,importance,wine_quality,1015,training,2,1,
51,3,1,3,single_condition,lime,importance,wine_quality,927,training,3,0,
51,4,1,4,single_condition,lime,importance,wine_quality,154,training,4,0,
51,5,1,1,single_condition,lime,importance,wine_quality,588,testing,1,1,False
51,6,1,2,single_condition,lime,importance,wine_quality,882,testing,2,1,True
51,7,1,3,single_condition,lime,importance,wine_quality,1371,testing,3,1,False
51,8,1,4,single_condition,lime,importance,wine_quality,1102,testing,4,0,True
51,9,1,5,single_condition,lime,importance,wine_quality,1399,testing,5,0,True
51,10,1,6,single_condition,lime,importance,wine_quality,1574,testing,6,0,False
52,1,1,1,single_condition,shap,none,wine_quality,375,training,1,1,
52,2,1,2,single_condition,shap,none,wine_quality,1004,training,2,0,
52,3,1,3,single_condition,shap,none,wine_quality,326,training,3,1,
52,4,1,4,single_condition,shap,none,wine_quality,1140,training,4,0,
52,5,1,1,single_condition,shap,none,wine_quality,982,testing,1,1,False
52,6,1,2,single_condition,shap,none,wine_quality,69,testing,2,1,True
52,7,1,3,single_condition,shap,none,wine_quality,1070,testing,3,1,False
52,8,1,4,single_condition,shap,none,wine_quality,311,testing,4,0,True
52,9,1,5,single_condition,shap,none,wine_quality,451,testing,5,0,False
52,10,1,6,single_condition,shap,none,wine_quality,568,testing,6,0,True
53,1,1,1,single_condition,shap,attribution,wine_quality,1171,training,1,0,
53,2,1,2,single_condition,shap,attribution,wine_quality,70,training,2,0,
53,3,1,3,single_condition,shap,attribution,wine_quality,514,training,3,1,
53,4,1,4,single_condition,shap,attribution,wine_quality,1006,training,4,1,
53,5,1,1,single_condition,shap,attribution,wine_quality,267,testing,1,1,False
53,6,1,2,single_condition,shap,attribution,wine_quality,1341,testing,2,0,False
53,7,1,3,single_condition,shap,attribution,wine_quality,234,testing,3,0,True
53,8,1,4,single_condition,shap,attribution,wine_quality,491,testing,4,1,True
53,9,1,5,single_condition,shap,attribution,wine_quality,193,testing,5,0,False
53,10,1,6,single_condition,shap,attribution,wine_quality,1172,testing,6,1,True
54,1,1,1,single_condition,shap,importance,wine_quality,836,training,1,1,
54,2,1,2,single_condition,shap,importance,wine_quality,1149,training,2,0,
54,3,1,3,single_condition,shap,importance,wine_quality,838,training,3,1,
54,4,1,4,single_condition,shap,importance,wine_quality,936,training,4,0,
54,5,1,1,single_condition,shap,importance,wine_quality,1136,testing,1,1,False
54,6,1,2,single_condition,shap,importance,wine_quality,539,testing,2,0,True
54,7,1,3,single_condition,shap,importance,wine_quality,193,testing,3,0,True
54,8,1,4,single_condition,shap,importance,wine_quality,707,testing,4,0,True
54,9,1,5,single_condition,shap,importance,wine_quality,344,testing,5,1,False
54,10,1,6,single_condition,shap,importance,wine_quality,377,testing,6,1,False
55,1,1,1,single_condition,integrated_gradients,none,wine_quality,1525,training,1,0,
55,2,1,2,single_condition,integrated_gradients,none,wine_quality,1143,training,2,0,
55,3,1,3,single_condition,integrated_gradients,none,wine_quality,506,training,3,1,
55,4,1,4,single_condition,integrated_gradients,none,wine_quality,430,training,4,1,
55,5,1,1,single_condition,integrated_gradients,none,wine_quality,1102,testing,1,0,False
55,6,1,2,single_condition,integrated_gradients,none,wine_quality,429,testing,2,0,False
55,7,1,3,single_condition,integrated_gradients,none,wine_quality,588,testing,3,1,True
55,8,1,4,single_condition,integrated_gradients,none,wine_quality,377,testing,4,1,True
55,9,1,5,single_condition,integrated_gradients,none,wine_quality,216,testing,5,0,True
55,10,1,6,single_condition,integrated_gradients,none,wine_quality,982,testing,6,1,False
56,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,1493,training,1,0,
56,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,1013,training,2,0,
56,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1209,training,3,1,
56,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,506,training,4,1,
56,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,588,testing,1,1,False
