counterfactual_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,phase,phaseTrialId,shown_xai_type,tested_w_xai,step,condition_name,explanation_type,selected_strategy,ai_prediction,agent_prediction,cognitive_correct_vs_ai,prob_correct,pred_time
1,6,22,1,12,single_condition,hybrid,wine_quality,25,testing,12,logistic_regression,False,21,hybrid,none,lr_calculation,0,0,True,0.5522695261258133,5.934738986343357
1,6,23,1,13,single_condition,hybrid,wine_quality,13,testing,13,decision_tree,True,22,hybrid,dt,lr_heuristic,0,0,True,0.5321498195164928,3.3652812283536684
1,6,24,1,14,single_condition,hybrid,wine_quality,27,testing,14,logistic_regression,True,23,hybrid,lr,lr_heuristic,1,1,True,0.6331111882392936,5.04163990934887
0,6,25,1,15,single_condition,hybrid,wine_quality,29,testing,15,logistic_regression,True,24,hybrid,lr,lr_calculation,0,1,False,0.41997331417347583,4.92761865647931
1,6,26,1,16,single_condition,hybrid,wine_quality,18,testing,16,logistic_regression,False,25,hybrid,none,lr_calculation,1,1,True,0.6424438956920453,5.89238312897456
1,6,27,1,17,single_condition,hybrid,wine_quality,17,testing,17,decision_tree,True,26,hybrid,dt,lr_heuristic,0,0,True,0.7385831492510229,3.5384347473106907
1,6,28,1,18,single_condition,hybrid,wine_quality,26,testing,18,decision_tree,False,27,hybrid,none,lr_heuristic,1,1,True,0.7971612892873825,3.52244391973466
0,6,29,1,19,single_condition,hybrid,wine_quality,12,testing,19,logistic_regression,True,28,hybrid,lr,dt_traversal,1,0,False,0.5,5.265139476903046
0,6,30,1,20,single_condition,hybrid,wine_quality,20,testing,20,logistic_regression,True,29,hybrid,lr,dt_traversal,1,0,False,0.5,5.282341353843291
1,7,1,1,1,single_condition,decision_tree,wine_quality,5,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,1,1,True,0.875,15.931322408342053
0,7,2,1,2,single_condition,decision_tree,wine_quality,7,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,0,False,0.5,15.931322408342053
1,7,3,1,3,single_condition,decision_tree,wine_quality,4,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,7,4,1,4,single_condition,decision_tree,wine_quality,9,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,7,5,1,5,single_condition,decision_tree,wine_quality,8,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,7,6,1,6,single_condition,decision_tree,wine_quality,2,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,0,0,True,0.875,23.086559089669713
1,7,7,1,7,single_condition,decision_tree,wine_quality,6,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
0,7,8,1,8,single_condition,decision_tree,wine_quality,3,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,0,False,0.0625,23.086559089669713
0,7,9,1,9,single_condition,decision_tree,wine_quality,0,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,1,0,False,0.125,15.931322408342053
1,7,10,1,10,single_condition,decision_tree,wine_quality,1,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,7,11,1,1,single_condition,decision_tree,wine_quality,19,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,0,0,True,0.875,12.552183725893588
1,7,12,1,2,single_condition,decision_tree,wine_quality,12,testing,2,decision_tree,True,11,decision_tree,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
0,7,13,1,3,single_condition,decision_tree,wine_quality,22,testing,3,decision_tree,True,12,decision_tree,dt,dt_traversal,1,0,False,0.0625,23.086559089669713
1,7,14,1,4,single_condition,decision_tree,wine_quality,16,testing,4,decision_tree,True,13,decision_tree,dt,dt_traversal,0,0,True,0.875,15.931322408342053
1,7,15,1,5,single_condition,decision_tree,wine_quality,20,testing,5,decision_tree,True,14,decision_tree,dt,dt_traversal,1,1,True,0.8125,13.016091862946787
0,7,16,1,6,single_condition,decision_tree,wine_quality,28,testing,6,decision_tree,True,15,decision_tree,dt,dt_traversal,1,0,False,0.5,28.003279544834864
1,7,17,1,7,single_condition,decision_tree,wine_quality,25,testing,7,decision_tree,True,16,decision_tree,dt,dt_traversal,0,0,True,0.9375,12.552183725893588
1,7,18,1,8,single_condition,decision_tree,wine_quality,10,testing,8,decision_tree,True,17,decision_tree,dt,dt_traversal,1,1,True,0.625,12.552183725893588
0,7,19,1,9,single_condition,decision_tree,wine_quality,21,testing,9,decision_tree,False,18,decision_tree,none,dt_traversal,0,1,False,0.46875,3.5582901900392216
1,7,20,1,10,single_condition,decision_tree,wine_quality,18,testing,10,decision_tree,True,19,decision_tree,dt,dt_traversal,1,1,True,0.8125,15.931322408342053
0,7,21,1,11,single_condition,decision_tree,wine_quality,26,testing,11,decision_tree,False,20,decision_tree,none,dt_traversal,1,0,False,0.375,5.675818897210094
0,7,22,1,12,single_condition,decision_tree,wine_quality,11,testing,12,decision_tree,False,21,decision_tree,none,dt_traversal,1,0,False,0.4375,7.006580380078444
1,7,23,1,13,single_condition,decision_tree,wine_quality,13,testing,13,decision_tree,True,22,decision_tree,dt,dt_traversal,0,0,True,0.625,16.093114757820672
1,7,24,1,14,single_condition,decision_tree,wine_quality,17,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,0,0,True,0.53125,6.161824638644271
1,7,25,1,15,single_condition,decision_tree,wine_quality,29,testing,15,decision_tree,False,24,decision_tree,none,dt_traversal,0,0,True,0.5625,4.149206769216462
0,7,26,1,16,single_condition,decision_tree,wine_quality,15,testing,16,decision_tree,False,25,decision_tree,none,dt_traversal,1,0,False,0.46875,5.661310153824692
0,7,27,1,17,single_condition,decision_tree,wine_quality,23,testing,17,decision_tree,False,26,decision_tree,none,dt_traversal,0,1,False,0.4375,5.087718799981401
1,7,28,1,18,single_condition,decision_tree,wine_quality,14,testing,18,decision_tree,False,27,decision_tree,none,dt_traversal,0,0,True,0.5625,3.878036092294815
0,7,29,1,19,single_condition,decision_tree,wine_quality,24,testing,19,decision_tree,False,28,decision_tree,none,dt_traversal,1,0,False,0.5,6.506072184589632
1,7,30,1,20,single_condition,decision_tree,wine_quality,27,testing,20,decision_tree,False,29,decision_tree,none,dt_traversal,1,1,True,0.65625,5.901230830746339
1,8,1,1,1,single_condition,logistic_regression,wine_quality,0,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,1,1,True,0.6828445817488318,4.696648058745833
1,8,2,1,2,single_condition,logistic_regression,wine_quality,3,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,1,1,True,0.8863508766661754,4.631362898374867
1,8,3,1,3,single_condition,logistic_regression,wine_quality,9,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,1,True,0.8970432975811388,3.1831922236867216
0,8,4,1,4,single_condition,logistic_regression,wine_quality,6,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,0,1,False,0.13213239040824853,3.092063797823849
1,8,5,1,5,single_condition,logistic_regression,wine_quality,8,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,1,True,0.8131664570299152,4.67023520773137
0,8,6,1,6,single_condition,logistic_regression,wine_quality,2,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,0,1,False,0.3770406567261717,3.090206487969569
1,8,7,1,7,single_condition,logistic_regression,wine_quality,1,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,0,0,True,0.7515878310840666,3.161540590929681
1,8,8,1,8,single_condition,logistic_regression,wine_quality,5,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,1,1,True,0.5193423571277191,3.412012290379023
1,8,9,1,9,single_condition,logistic_regression,wine_quality,7,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,1,1,True,0.8257233188928004,4.706102302490783
1,8,10,1,10,single_condition,logistic_regression,wine_quality,4,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,0,0,True,0.6095632195759609,3.2324616712021155
1,8,11,1,1,single_condition,logistic_regression,wine_quality,28,testing,1,logistic_regression,True,10,linear_regression,lr,lr_heuristic,1,1,True,0.9119965754300741,4.685917437528812
0,8,12,1,2,single_condition,logistic_regression,wine_quality,13,testing,2,logistic_regression,True,11,linear_regression,lr,lr_heuristic,0,1,False,0.47603218914667333,3.3761053543307944
1,8,13,1,3,single_condition,logistic_regression,wine_quality,22,testing,3,logistic_regression,False,12,linear_regression,none,lr_heuristic,1,1,True,0.7949105965549574,3.3566128975640517
0,8,14,1,4,single_condition,logistic_regression,wine_quality,15,testing,4,logistic_regression,True,13,linear_regression,lr,lr_heuristic,1,0,False,0.31309607617392693,3.3306649761167417
1,8,15,1,5,single_condition,logistic_regression,wine_quality,26,testing,5,logistic_regression,True,14,linear_regression,lr,lr_heuristic,1,1,True,0.983911698278387,4.5579980729469955
0,8,16,1,6,single_condition,logistic_regression,wine_quality,21,testing,6,logistic_regression,True,15,linear_regression,lr,lr_heuristic,0,1,False,0.44225788832995183,3.2891173848350554
0,8,17,1,7,single_condition,logistic_regression,wine_quality,14,testing,7,logistic_regression,False,16,linear_regression,none,lr_calculation,0,1,False,0.47006415700530213,5.705107279146767
1,8,18,1,8,single_condition,logistic_regression,wine_quality,23,testing,8,logistic_regression,True,17,linear_regression,lr,lr_calculation,0,0,True,0.5522695261258133,4.934738986343357
1,8,19,1,9,single_condition,logistic_regression,wine_quality,12,testing,9,logistic_regression,True,18,linear_regression,lr,lr_heuristic,1,1,True,0.5593548006208643,3.630376382743407
1,8,20,1,10,single_condition,logistic_regression,wine_quality,25,testing,10,logistic_regression,False,19,linear_regression,none,lr_heuristic,0,0,True,0.6128187166557229,3.1598331584208688
1,8,21,1,11,single_condition,logistic_regression,wine_quality,18,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,1,1,True,0.6404821233089841,5.899033920717807
0,8,22,1,12,single_condition,logistic_regression,wine_quality,17,testing,12,logistic_regression,False,21,linear_regression,none,lr_calculation,0,1,False,0.4912707095242925,5.935776836664592
0,8,23,1,13,single_condition,logistic_regression,wine_quality,29,testing,13,logistic_regression,True,22,linear_regression,lr,lr_heuristic,0,1,False,0.22543632916684364,4.765079756076539
1,8,24,1,14,single_condition,logistic_regression,wine_quality,24,testing,14,logistic_regression,True,23,linear_regression,lr,lr_heuristic,1,1,True,0.7758241257309967,4.976477856137089
1,8,25,1,15,single_condition,logistic_regression,wine_quality,10,testing,15,logistic_regression,False,24,linear_regression,none,lr_calculation,1,1,True,0.6141796171189593,5.873228853916416
1,8,26,1,16,single_condition,logistic_regression,wine_quality,20,testing,16,logistic_regression,False,25,linear_regression,none,lr_calculation,1,1,True,0.5664428006952185,5.926082426732
1,8,27,1,17,single_condition,logistic_regression,wine_quality,27,testing,17,logistic_regression,True,26,linear_regression,lr,lr_heuristic,1,1,True,0.8278708813098276,4.933220139249803
1,8,28,1,18,single_condition,logistic_regression,wine_quality,11,testing,18,logistic_regression,False,27,linear_regression,none,lr_heuristic,1,1,True,0.8229307649485406,4.812300245793731
1,8,29,1,19,single_condition,logistic_regression,wine_quality,16,testing,19,logistic_regression,False,28,linear_regression,none,lr_calculation,0,0,True,0.624637969053986,5.794454378960583
1,8,30,1,20,single_condition,logistic_regression,wine_quality,19,testing,20,logistic_regression,False,29,linear_regression,none,lr_calculation,0,0,True,0.5,5.9399999999999995
1,9,1,1,1,single_condition,hybrid,wine_quality,6,training,1,logistic_regression,,0,hybrid,lr,dt_traversal,0,0,True,0.6875,10.677461661492682
0,9,2,1,2,single_condition,hybrid,wine_quality,0,training,2,logistic_regression,,1,hybrid,lr,dt_traversal,1,0,False,0.375,13.552183725893588
1,9,3,1,3,single_condition,hybrid,wine_quality,4,training,3,decision_tree,,2,hybrid,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,9,4,1,4,single_condition,hybrid,wine_quality,8,training,4,logistic_regression,,3,hybrid,lr,dt_traversal,1,1,True,0.75,13.04224180625654
1,9,5,1,5,single_condition,hybrid,wine_quality,5,training,5,decision_tree,,4,hybrid,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,9,6,1,6,single_condition,hybrid,wine_quality,7,training,6,decision_tree,,5,hybrid,dt,dt_traversal,1,1,True,0.75,23.086559089669713
1,9,7,1,7,single_condition,hybrid,wine_quality,9,training,7,decision_tree,,6,hybrid,dt,dt_traversal,1,1,True,0.875,23.086559089669713
0,9,8,1,8,single_condition,hybrid,wine_quality,3,training,8,logistic_regression,,7,hybrid,lr,dt_traversal,1,0,False,0.34375,10.146882052986014
1,9,9,1,9,single_condition,hybrid,wine_quality,2,training,9,decision_tree,,8,hybrid,dt,dt_traversal,0,0,True,0.75,15.931322408342053
0,9,10,1,10,single_condition,hybrid,wine_quality,1,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,0,1,False,0.46875,9.754626311551839
1,9,11,1,1,single_condition,hybrid,wine_quality,16,testing,1,decision_tree,True,10,hybrid,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,9,12,1,2,single_condition,hybrid,wine_quality,23,testing,2,decision_tree,True,11,hybrid,dt,dt_traversal,0,0,True,0.6875,12.552183725893588
1,9,13,1,3,single_condition,hybrid,wine_quality,27,testing,3,logistic_regression,False,12,hybrid,none,dt_traversal,1,1,True,0.6875,9.78587631155184
0,9,14,1,4,single_condition,hybrid,wine_quality,15,testing,4,logistic_regression,False,13,hybrid,none,dt_traversal,1,0,False,0.5,7.824597604380967
1,9,15,1,5,single_condition,hybrid,wine_quality,21,testing,5,decision_tree,False,14,hybrid,none,dt_traversal,0,0,True,0.59375,7.855847604380968
1,9,16,1,6,single_condition,hybrid,wine_quality,25,testing,6,logistic_regression,False,15,hybrid,none,dt_traversal,0,0,True,0.625,8.671609087249317
1,9,17,1,7,single_condition,hybrid,wine_quality,29,testing,7,logistic_regression,True,16,hybrid,lr,dt_traversal,0,0,True,0.5,5.533563155775919
1,9,18,1,8,single_condition,hybrid,wine_quality,13,testing,8,logistic_regression,True,17,hybrid,lr,dt_traversal,0,0,True,0.53125,5.500057414341745
1,9,19,1,9,single_condition,hybrid,wine_quality,18,testing,9,decision_tree,True,18,hybrid,dt,dt_traversal,1,1,True,0.875,15.931322408342053
1,9,20,1,10,single_condition,hybrid,wine_quality,26,testing,10,logistic_regression,False,19,hybrid,none,dt_traversal,1,1,True,0.59375,9.03261482868349
0,9,21,1,11,single_condition,hybrid,wine_quality,11,testing,11,decision_tree,False,20,hybrid,none,dt_traversal,1,0,False,0.5,4.766706769216461
0,9,22,1,12,single_condition,hybrid,wine_quality,22,testing,12,decision_tree,False,21,hybrid,none,dt_traversal,1,0,False,0.34375,5.692560153824693
0,9,23,1,13,single_condition,hybrid,wine_quality,28,testing,13,decision_tree,True,22,hybrid,dt,dt_traversal,1,0,False,0.1875,17.0638688546924
1,9,24,1,14,single_condition,hybrid,wine_quality,17,testing,14,logistic_regression,False,23,hybrid,none,lr_calculation,0,0,True,0.5085269865019568,5.9398603869335425
1,9,25,1,15,single_condition,hybrid,wine_quality,10,testing,15,decision_tree,True,24,hybrid,dt,lr_heuristic,1,1,True,0.8011391165679365,3.469057201517324
0,9,26,1,16,single_condition,hybrid,wine_quality,12,testing,16,logistic_regression,True,25,hybrid,lr,dt_traversal,1,0,False,0.4375,5.056468799981401
1,9,27,1,17,single_condition,hybrid,wine_quality,20,testing,17,logistic_regression,False,26,hybrid,none,lr_calculation,1,1,True,0.5353291223635075,5.872868739829634
1,9,28,1,18,single_condition,hybrid,wine_quality,24,testing,18,logistic_regression,True,27,hybrid,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
0,9,29,1,19,single_condition,hybrid,wine_quality,19,testing,19,decision_tree,False,28,hybrid,none,lr_calculation,0,1,False,0.4726614079774961,5.908179195972129
1,9,30,1,20,single_condition,hybrid,wine_quality,14,testing,20,decision_tree,True,29,hybrid,dt,lr_calculation,0,0,True,0.5076175976973323,5.876240311109578
1,10,1,1,1,single_condition,decision_tree,wine_quality,4,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
0,10,2,1,2,single_condition,decision_tree,wine_quality,9,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,0,False,0.5,15.931322408342053
1,10,3,1,3,single_condition,decision_tree,wine_quality,1,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,10,4,1,4,single_condition,decision_tree,wine_quality,7,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,10,5,1,5,single_condition,decision_tree,wine_quality,2,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
1,10,6,1,6,single_condition,decision_tree,wine_quality,8,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,1,True,0.8125,23.086559089669713
1,10,7,1,7,single_condition,decision_tree,wine_quality,6,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
0,10,8,1,8,single_condition,decision_tree,wine_quality,3,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,0,False,0.0625,23.086559089669713
0,10,9,1,9,single_condition,decision_tree,wine_quality,0,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,1,0,False,0.125,15.931322408342053
