forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
1,8,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,112,training,1,0,,infer_with_explanation,AttributionSum,"[0.1818181872367859, 0.41304346919059753, 0.9891197085380554, 0.5789473652839661, 0.1764705926179886]","[-0.3053232161076808, 0.00900954440490279, -1.0, -0.13819061069706054, 0.15265189550315056]","{0: 0.7867295084089755, 1: 0.21327049159102449}",0,5.0,True,5.0
0,8,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,509,training,2,1,,infer_no_explanation,AttributionSum,"[0.6666666865348816, 0.45652174949645996, 0.31651830673217773, 0.035087719559669495, -0.03921568766236305]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,509,training,2,1,,infer_with_explanation,AttributionSum,"[0.6666666865348816, 0.45652174949645996, 0.31651830673217773, 0.035087719559669495, -0.03921568766236305]","[0.06378969624294493, 0.11509170644829148, 0.014405432310521828, 0.05347293584596353, 1.0]","{0: 0.246922856189147, 1: 0.753077143810853}",1,5.0,True,5.0
0,8,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,974,training,3,1,,infer_no_explanation,AttributionSum,"[0.8787878751754761, 0.32608696818351746, 0.01978239417076111, 0.10526315867900848, 0.47058823704719543]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,974,training,3,1,,infer_with_explanation,AttributionSum,"[0.8787878751754761, 0.32608696818351746, 0.01978239417076111, 0.10526315867900848, 0.47058823704719543]","[1.0, -0.23567687358861272, 0.63987380381978, 0.2971597267404694, 0.029962487009604757]","{0: 0.16248223484733038, 1: 0.8375177651526696}",1,5.0,True,5.0
1,8,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,281,training,4,0,,infer_no_explanation,AttributionSum,"[0.21212121844291687, 1.3260869979858398, -0.009891197085380554, 0.0, 0.37254902720451355]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,281,training,4,0,,infer_with_explanation,AttributionSum,"[0.21212121844291687, 1.3260869979858398, -0.009891197085380554, 0.0, 0.37254902720451355]","[-0.3829113256281829, 1.0, 0.2335173092135017, -0.2582192379344286, 0.056638374822482886]","{0: 0.3504438762214487, 1: 0.6495561237785513}",1,5.0,False,5.0
1,8,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,491,testing,1,1,True,infer_with_explanation,AttributionSum,"[1.2424242496490479, 0.695652186870575, 0.13847675919532776, 0.24561403691768646, 0.5490196347236633]","[1.0, 0.6608188610272354, 0.2637214766258587, 0.14715901863164027, -0.04042793172673182]","{0: 0.15965210521697915, 1: 0.8403478947830209}",1,5.0,True,
1,8,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1130,testing,2,0,False,infer_no_explanation,AttributionSum,"[0.3636363744735718, 0.3478260934352875, -0.009891197085380554, 0.5789473652839661, 0.23529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,1341,testing,3,0,True,infer_with_explanation,AttributionSum,"[0.39393940567970276, 0.15217390656471252, 0.19782394170761108, 0.42105263471603394, 0.5882353186607361]","[0.019720255907166858, -1.0, 0.02199101010790262, 0.03776993598846204, -0.15239765487764217]","{0: 0.7599485858695143, 1: 0.24005141413048575}",0,5.0,True,
1,8,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1590,testing,4,1,True,infer_with_explanation,AttributionSum,"[0.7272727489471436, 0.760869562625885, 0.2373887300491333, 0.4912280738353729, 0.5098039507865906]","[0.4834881395627389, 1.0, 0.0792231284309571, -0.0246069231471666, -0.023453434417800484]","{0: 0.18490113443363132, 1: 0.8150988655663687}",1,5.0,True,
1,8,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,496,testing,5,0,False,infer_no_explanation,AttributionSum,"[-0.06060606241226196, 0.3913043439388275, 0.26706230640411377, 0.4385964870452881, 0.7254902124404907]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,982,testing,6,1,False,infer_no_explanation,AttributionSum,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,9,1,1,1,single_condition,integrated_gradients,importance,wine_quality,33,training,1,0,,infer_no_explanation,ImportanceCategorization,"[0.06060606241226196, 0.10869564861059189, 0.7121661901473999, 0.5877193212509155, 0.7647058963775635]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,9,1,1,1,single_condition,integrated_gradients,importance,wine_quality,33,training,1,0,,infer_with_explanation,ImportanceCategorization,"[0.06060606241226196, 0.10869564861059189, 0.7121661901473999, 0.5877193212509155, 0.7647058963775635]","[0.898140344060334, 1.0, 0.7788917857733922, 0.25037584877783187, 0.565295590152938]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
1,9,2,1,2,single_condition,integrated_gradients,importance,wine_quality,47,training,2,0,,infer_no_explanation,ImportanceCategorization,"[0.09090909361839294, 0.239130437374115, 0.2571711242198944, 0.035087719559669495, 0.37254902720451355]",,{0: 1.0},0,5.0,True,
1,9,2,1,2,single_condition,integrated_gradients,importance,wine_quality,47,training,2,0,,infer_with_explanation,ImportanceCategorization,"[0.09090909361839294, 0.239130437374115, 0.2571711242198944, 0.035087719559669495, 0.37254902720451355]","[1.0, 0.805371700958703, 0.16359681080584626, 0.6799938035252282, 0.640140027380553]",{0: 1.0},0,5.0,True,5.0
0,9,3,1,3,single_condition,integrated_gradients,importance,wine_quality,1549,training,3,1,,infer_no_explanation,ImportanceCategorization,"[0.6666666865348816, 0.5, 0.1285855621099472, 0.15789473056793213, 0.3529411852359772]",,{0: 1.0},0,5.0,False,
0,9,3,1,3,single_condition,integrated_gradients,importance,wine_quality,1549,training,3,1,,infer_with_explanation,ImportanceCategorization,"[0.6666666865348816, 0.5, 0.1285855621099472, 0.15789473056793213, 0.3529411852359772]","[1.0, 0.5368740014678006, 0.6062380606897929, 0.36799553370379073, 0.43919807799626487]",{0: 1.0},0,5.0,False,5.0
0,9,4,1,4,single_condition,integrated_gradients,importance,wine_quality,210,training,4,1,,infer_no_explanation,ImportanceCategorization,"[0.9696969985961914, 0.8478260636329651, 0.07912957668304443, 0.45614033937454224, 0.47058823704719543]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,9,4,1,4,single_condition,integrated_gradients,importance,wine_quality,210,training,4,1,,infer_with_explanation,ImportanceCategorization,"[0.9696969985961914, 0.8478260636329651, 0.07912957668304443, 0.45614033937454224, 0.47058823704719543]","[0.8187389659082356, 1.0, 0.3146130694777592, 0.003163416154938078, 0.017333456286589416]","{0: 0.5050906727551798, 1: 0.49490932724482023}",0,5.0,False,5.0
1,9,5,1,1,single_condition,integrated_gradients,importance,wine_quality,959,testing,1,0,False,infer_no_explanation,ImportanceCategorization,"[0.24242424964904785, 0.30434781312942505, 0.20771513879299164, 0.5614035129547119, 0.5882353186607361]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,9,6,1,2,single_condition,integrated_gradients,importance,wine_quality,1172,testing,2,1,True,infer_with_explanation,ImportanceCategorization,"[0.939393937587738, 0.5869565010070801, 0.04945598542690277, 0.2631579041481018, 0.4117647111415863]","[1.0, 0.5147710897891576, 0.4838179966596009, 0.1773488508918352, 0.08605766060171643]","{0: 0.06392888181237993, 1: 0.93607111818762}",1,5.0,True,
1,9,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1371,testing,3,1,True,infer_with_explanation,ImportanceCategorization,"[0.7272727489471436, 1.2173912525177002, 0.029673591256141663, 0.5438596606254578, 0.29411765933036804]","[0.2585489842505396, 1.0, 0.18751230070327268, 0.05495034044582707, 0.048975356393763506]","{0: 0.04257307928651922, 1: 0.9574269207134808}",1,5.0,True,
0,9,8,1,4,single_condition,integrated_gradients,importance,wine_quality,172,testing,4,0,True,infer_with_explanation,ImportanceCategorization,"[0.0, 0.30434781312942505, 0.06923837959766388, 0.2631579041481018, 0.45098039507865906]","[1.0, 0.35427158924501373, 0.5506434227098859, 0.06355222905913659, 0.13312928519711034]","{0: 0.05189877810109614, 1: 0.9481012218989038}",1,5.0,False,
1,9,9,1,5,single_condition,integrated_gradients,importance,wine_quality,380,testing,5,0,False,infer_no_explanation,ImportanceCategorization,"[0.06060606241226196, 0.717391312122345, 0.15825915336608887, -0.017543859779834747, 0.29411765933036804]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,9,10,1,6,single_condition,integrated_gradients,importance,wine_quality,1267,testing,6,1,False,infer_no_explanation,ImportanceCategorization,"[0.6666666865348816, 0.8695651888847351, 0.07912957668304443, 0.28070175647735596, 0.0784313753247261]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,10,1,1,1,single_condition,input_gradients,none,wine_quality,514,training,1,1,,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]",,"{0: 0.5, 1: 0.5}",0,0.1,False,5.0
1,10,2,1,2,single_condition,input_gradients,none,wine_quality,492,training,2,1,,infer_no_explanation,SensitiveFeatures,"[1.2727272510528564, 0.9347826242446899, 0.15825915336608887, 0.22807016968727112, 0.5098039507865906]",,{1: 1.0},1,0.09999999999999964,True,5.0
0,10,3,1,3,single_condition,input_gradients,none,wine_quality,381,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.24242424964904785, 0.717391312122345, 0.31651830673217773, 0.25438597798347473, 0.0]",,{1: 1.0},1,0.09999999999999964,False,5.0
0,10,4,1,4,single_condition,input_gradients,none,wine_quality,399,training,4,0,,infer_no_explanation,SensitiveFeatures,"[0.06060606241226196, 0.17391304671764374, 0.306627094745636, 0.8684210777282715, 0.0784313753247261]",,"{1: 0.5195844937650849, 0: 0.4804155062349152}",1,0.09999999999999964,False,5.0
0,10,5,1,1,single_condition,input_gradients,none,wine_quality,267,testing,1,1,True,infer_no_explanation,SensitiveFeatures,"[1.0909091234207153, 0.8478260636329651, 0.2571711242198944, 0.14035087823867798, 0.5686274766921997]",,"{1: 0.49955409292536107, 0: 0.5004459070746389}",0,0.10000000000000142,False,
0,10,6,1,2,single_condition,input_gradients,none,wine_quality,1107,testing,2,1,True,infer_no_explanation,SensitiveFeatures,"[0.7575757503509521, 0.8260869383811951, 0.1285855621099472, 0.05263157933950424, 0.4117647111415863]",,"{1: 0.4886626256083174, 0: 0.5113373743916825}",0,0.10000000000000142,False,
1,10,7,1,3,single_condition,input_gradients,none,wine_quality,448,testing,3,0,True,infer_no_explanation,SensitiveFeatures,"[0.3030303120613098, 0.19565217196941376, 0.15825915336608887, 0.45614033937454224, 0.27450981736183167]",,"{1: 0.417788398072677, 0: 0.582211601927323}",0,0.10000000000000142,True,
1,10,8,1,4,single_condition,input_gradients,none,wine_quality,90,testing,4,0,False,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.15217390656471252, 1.275964379310608, 0.4385964870452881, 0.3333333432674408]",,"{1: 0.4288906301285967, 0: 0.5711093698714034}",0,0.10000000000000142,True,
1,10,9,1,5,single_condition,input_gradients,none,wine_quality,1132,testing,5,1,False,infer_no_explanation,SensitiveFeatures,"[1.3333333730697632, 0.8913043737411499, 0.26706230640411377, 0.15789473056793213, 0.6274510025978088]",,"{1: 0.5075561181176422, 0: 0.4924438818823577}",1,0.10000000000000142,True,
1,10,10,1,6,single_condition,input_gradients,none,wine_quality,311,testing,6,0,False,infer_no_explanation,SensitiveFeatures,"[0.06060606241226196, 0.15217390656471252, 0.9297724962234497, 0.45614033937454224, 0.4117647111415863]",,"{1: 0.4325058299945275, 0: 0.5674941700054725}",0,0.10000000000000142,True,
0,11,1,1,1,single_condition,input_gradients,attribution,wine_quality,589,training,1,1,,infer_no_explanation,AttributionSum,"[0.39393940567970276, 0.5869565010070801, 0.01978239417076111, 0.035087719559669495, -0.019607843831181526]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,11,1,1,1,single_condition,input_gradients,attribution,wine_quality,589,training,1,1,,infer_with_explanation,AttributionSum,"[0.39393940567970276, 0.5869565010070801, 0.01978239417076111, 0.035087719559669495, -0.019607843831181526]","[1.0, 0.340959819945534, 0.01808151662982796, 0.03719088830878975, 0.028863080317772696]","{0: 0.2073522608326187, 1: 0.7926477391673813}",1,5.0,True,5.0
1,11,2,1,2,single_condition,input_gradients,attribution,wine_quality,1240,training,2,0,,infer_no_explanation,AttributionSum,"[0.03030303120613098, -0.15217390656471252, 0.48466864228248596, 0.5964912176132202, 0.0784313753247261]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,11,2,1,2,single_condition,input_gradients,attribution,wine_quality,1240,training,2,0,,infer_with_explanation,AttributionSum,"[0.03030303120613098, -0.15217390656471252, 0.48466864228248596, 0.5964912176132202, 0.0784313753247261]","[0.03573908683863496, -0.16708858687292294, -0.1588557026905436, -1.0, 0.060229712518966944]","{0: 0.7626183610077274, 1: 0.23738163899227258}",0,5.0,True,5.0
0,11,3,1,3,single_condition,input_gradients,attribution,wine_quality,1162,training,3,1,,infer_no_explanation,AttributionSum,"[0.7878788113594055, 0.52173912525177, 0.07912957668304443, 0.08771929889917374, 0.1568627506494522]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,11,3,1,3,single_condition,input_gradients,attribution,wine_quality,1162,training,3,1,,infer_with_explanation,AttributionSum,"[0.7878788113594055, 0.52173912525177, 0.07912957668304443, 0.08771929889917374, 0.1568627506494522]","[1.0, 0.82125107720538, -0.14757668385615483, -0.07179685967439202, -0.04889524907583602]","{0: 0.13928382132778094, 1: 0.8607161786722191}",1,5.0,True,5.0
1,11,4,1,4,single_condition,input_gradients,attribution,wine_quality,1451,training,4,0,,infer_no_explanation,AttributionSum,"[0.5454545617103577, 0.6739130616188049, 0.059347182512283325, 0.08771929889917374, 0.529411792755127]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,11,4,1,4,single_condition,input_gradients,attribution,wine_quality,1451,training,4,0,,infer_with_explanation,AttributionSum,"[0.5454545617103577, 0.6739130616188049, 0.059347182512283325, 0.08771929889917374, 0.529411792755127]","[1.0, 0.5316770914037203, -0.002344220754865648, 0.0026109387143824657, -0.2664406835942727]","{0: 0.1777484397987925, 1: 0.8222515602012075}",1,5.0,False,5.0
1,11,5,1,1,single_condition,input_gradients,attribution,wine_quality,289,testing,1,0,False,infer_no_explanation,AttributionSum,"[0.0, 1.04347825050354, 0.860534131526947, 0.2631579041481018, 0.27450981736183167]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,11,6,1,2,single_condition,input_gradients,attribution,wine_quality,1512,testing,2,0,False,infer_no_explanation,AttributionSum,"[0.3636363744735718, 0.3913043439388275, 0.059347182512283325, 0.9122806787490845, 0.9215686321258545]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,11,7,1,3,single_condition,input_gradients,attribution,wine_quality,940,testing,3,1,True,infer_with_explanation,AttributionSum,"[0.9696969985961914, 0.6304348111152649, 0.13847675919532776, 0.10526315867900848, 0.5882353186607361]","[0.7448698969874398, 1.0, -0.22892628405344218, -0.04988462441966939, -0.2532345150124875]","{0: 0.1486954229332772, 1: 0.8513045770667228}",1,5.0,True,
0,11,8,1,4,single_condition,input_gradients,attribution,wine_quality,491,testing,4,1,True,infer_with_explanation,AttributionSum,"[1.2424242496490479, 0.695652186870575, 0.13847675919532776, 0.24561403691768646, 0.5490196347236633]","[-1.0, 0.6521209324765508, -0.04997929488512401, 0.04271726098676569, 0.2756459686975779]","{0: 0.586103164006401, 1: 0.413896835993599}",0,5.0,False,
0,11,9,1,5,single_condition,input_gradients,attribution,wine_quality,1371,testing,5,1,False,infer_no_explanation,AttributionSum,"[0.7272727489471436, 1.2173912525177002, 0.029673591256141663, 0.5438596606254578, 0.29411765933036804]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,11,10,1,6,single_condition,input_gradients,attribution,wine_quality,197,testing,6,0,True,infer_with_explanation,AttributionSum,"[0.27272728085517883, 1.08695650100708, 0.15825915336608887, 0.05263157933950424, 0.09803921729326248]","[0.17635850174242756, -1.0, -0.1394348375130641, -0.018196123244385066, 0.04738937470356416]","{0: 0.6950087819049604, 1: 0.3049912180950396}",0,5.0,True,
1,12,1,1,1,single_condition,input_gradients,importance,wine_quality,223,training,1,0,,infer_no_explanation,ImportanceCategorization,"[0.24242424964904785, 0.28260868787765503, 0.16815035045146942, 0.6578947305679321, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,12,1,1,1,single_condition,input_gradients,importance,wine_quality,223,training,1,0,,infer_with_explanation,ImportanceCategorization,"[0.24242424964904785, 0.28260868787765503, 0.16815035045146942, 0.6578947305679321, 0.4313725531101227]","[0.304264041890208, 0.8662386963595469, 0.2673099452304161, 1.0, 0.45513759966006195]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
0,12,2,1,2,single_condition,input_gradients,importance,wine_quality,444,training,2,1,,infer_no_explanation,ImportanceCategorization,"[1.0, 0.804347813129425, 0.15825915336608887, 0.5263158082962036, 1.0]",,{0: 1.0},0,5.0,False,
0,12,2,1,2,single_condition,input_gradients,importance,wine_quality,444,training,2,1,,infer_with_explanation,ImportanceCategorization,"[1.0, 0.804347813129425, 0.15825915336608887, 0.5263158082962036, 1.0]","[0.1511114418952127, 1.0, 0.11406163069521212, 0.01834021913052209, 0.3130216486979808]",{0: 1.0},0,5.0,False,5.0
1,12,3,1,3,single_condition,input_gradients,importance,wine_quality,573,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.12121212482452393, 0.19565217196941376, 0.35608309507369995, 0.5614035129547119, 0.47058823704719543]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,12,3,1,3,single_condition,input_gradients,importance,wine_quality,573,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.12121212482452393, 0.19565217196941376, 0.35608309507369995, 0.5614035129547119, 0.47058823704719543]","[0.5048369064470727, 0.15916351463296374, 0.8705457830117342, 1.0, 0.3729320353612088]","{0: 0.9065712511306758, 1: 0.0934287488693241}",0,5.0,True,5.0
0,12,4,1,4,single_condition,input_gradients,importance,wine_quality,919,training,4,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.9130434989929199, 0.3461918830871582, 0.6140350699424744, 0.6274510025978088]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
